Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Acetivibrio ethanolgignens],Acetivibrio ethanolgignens,95.9,95.9,99%,3e-22,35.39,174,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058351652.1?report=genbank&log$=prottop&blast_rank=4749&RID=96JFA6P2016"",""WP_058351652.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus piscicola],Bacillus piscicola,97.4,97.4,84%,3e-22,37.41,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_240373969.1?report=genbank&log$=prottop&blast_rank=4750&RID=96JFA6P2016"",""WP_240373969.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus massiliigabonensis],Bacillus massiliigabonensis,97.8,97.8,92%,3e-22,32.10,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180968057.1?report=genbank&log$=prottop&blast_rank=4751&RID=96JFA6P2016"",""WP_180968057.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseivirga ehrenbergii],Roseivirga ehrenbergii,98.2,98.2,98%,4e-22,31.98,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062590422.1?report=genbank&log$=prottop&blast_rank=4752&RID=96JFA6P2016"",""WP_062590422.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus porteri],Brevibacillus porteri,96.7,96.7,98%,4e-22,35.29,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106835811.1?report=genbank&log$=prottop&blast_rank=4753&RID=96JFA6P2016"",""WP_106835811.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus bingmayongensis],Bacillus bingmayongensis,101,101,99%,4e-22,34.95,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017153088.1?report=genbank&log$=prottop&blast_rank=4754&RID=96JFA6P2016"",""WP_017153088.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium liquoris],Clostridium liquoris,97.8,97.8,100%,4e-22,34.83,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106062952.1?report=genbank&log$=prottop&blast_rank=4755&RID=96JFA6P2016"",""WP_106062952.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Tepidimicrobium xylanilyticum],Tepidimicrobium xylanilyticum,101,101,98%,4e-22,34.08,699,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093754817.1?report=genbank&log$=prottop&blast_rank=4756&RID=96JFA6P2016"",""WP_093754817.1"")"
SH3 domain-containing protein [Peribacillus butanolivorans],Peribacillus butanolivorans,101,101,98%,4e-22,33.53,588,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_116820793.1?report=genbank&log$=prottop&blast_rank=4757&RID=96JFA6P2016"",""WP_116820793.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Natroniella sulfidigena],Natroniella sulfidigena,101,101,98%,4e-22,33.53,740,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248618615.1?report=genbank&log$=prottop&blast_rank=4758&RID=96JFA6P2016"",""WP_248618615.1"")"
N-acetylmuramoyl-L-alanine amidase [Paeniclostridium ghonii],Paeniclostridium ghonii,98.2,98.2,99%,4e-22,37.50,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_250673409.1?report=genbank&log$=prottop&blast_rank=4759&RID=96JFA6P2016"",""WP_250673409.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus iheyensis],Oceanobacillus iheyensis,98.2,98.2,98%,4e-22,35.80,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011067538.1?report=genbank&log$=prottop&blast_rank=4760&RID=96JFA6P2016"",""WP_011067538.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus selenitireducens],Paenibacillus selenitireducens,97.8,97.8,98%,4e-22,34.27,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078499271.1?report=genbank&log$=prottop&blast_rank=4761&RID=96JFA6P2016"",""WP_078499271.1"")"
N-acetylmuramoyl-L-alanine amidase [Halanaerobium salsuginis],Halanaerobium salsuginis,96.3,96.3,98%,4e-22,37.63,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089862405.1?report=genbank&log$=prottop&blast_rank=4762&RID=96JFA6P2016"",""WP_089862405.1"")"
N-acetylmuramoyl-L-alanine amidase [Chryseobacterium pennipullorum],Chryseobacterium pennipullorum,96.3,96.3,97%,4e-22,34.68,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115926954.1?report=genbank&log$=prottop&blast_rank=4763&RID=96JFA6P2016"",""WP_115926954.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium aciditolerans],Clostridium aciditolerans,101,197,99%,4e-22,36.07,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211142599.1?report=genbank&log$=prottop&blast_rank=4764&RID=96JFA6P2016"",""WP_211142599.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora yasonensis],Micromonospora yasonensis,99.8,99.8,98%,4e-22,36.52,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_265005432.1?report=genbank&log$=prottop&blast_rank=4765&RID=96JFA6P2016"",""WP_265005432.1"")"
N-acetylmuramoyl-L-alanine amidase [Edaphobacter bradus],Edaphobacter bradus,101,101,98%,4e-22,29.58,749,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_263366563.1?report=genbank&log$=prottop&blast_rank=4766&RID=96JFA6P2016"",""WP_263366563.1"")"
N-acetylmuramoyl-L-alanine amidase [Muricauda],Muricauda,97.1,97.1,89%,4e-22,37.42,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067030839.1?report=genbank&log$=prottop&blast_rank=4767&RID=96JFA6P2016"",""WP_067030839.1"")"
N-acetylmuramoyl-L-alanine amidase [Megasphaera lornae],Megasphaera lornae,100,100,98%,4e-22,32.42,381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007391857.1?report=genbank&log$=prottop&blast_rank=4768&RID=96JFA6P2016"",""WP_007391857.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus piscarius],Paenibacillus piscarius,100,100,98%,4e-22,33.33,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238653117.1?report=genbank&log$=prottop&blast_rank=4769&RID=96JFA6P2016"",""WP_238653117.1"")"
N-acetylmuramoyl-L-alanine amidase [Paucisalibacillus globulus],Paucisalibacillus globulus,98.6,98.6,99%,4e-22,35.23,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245604771.1?report=genbank&log$=prottop&blast_rank=4770&RID=96JFA6P2016"",""WP_245604771.1"")"
N-acetylmuramoyl-L-alanine amidase [Scopulibacillus daqui],Scopulibacillus daqui,97.8,97.8,99%,4e-22,33.33,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_205004262.1?report=genbank&log$=prottop&blast_rank=4771&RID=96JFA6P2016"",""WP_205004262.1"")"
SH3 domain-containing protein [Cytobacillus firmus],Cytobacillus firmus,101,101,98%,4e-22,32.39,819,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061792119.1?report=genbank&log$=prottop&blast_rank=4772&RID=96JFA6P2016"",""WP_061792119.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus foliorum],Paenibacillus foliorum,97.4,97.4,98%,4e-22,32.98,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171654216.1?report=genbank&log$=prottop&blast_rank=4773&RID=96JFA6P2016"",""WP_171654216.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudostreptobacillus hongkongensis],Pseudostreptobacillus hongkongensis,99.8,99.8,98%,4e-22,30.81,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066895205.1?report=genbank&log$=prottop&blast_rank=4774&RID=96JFA6P2016"",""WP_066895205.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella candidum],Cohnella candidum,101,101,98%,4e-22,31.21,561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_123040735.1?report=genbank&log$=prottop&blast_rank=4775&RID=96JFA6P2016"",""WP_123040735.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium massiliodielmoense],Clostridium massiliodielmoense,101,101,98%,4e-22,36.67,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242954812.1?report=genbank&log$=prottop&blast_rank=4776&RID=96JFA6P2016"",""WP_242954812.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus sedimentimangrovi],Neobacillus sedimentimangrovi,98.2,98.2,98%,4e-22,32.95,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163183066.1?report=genbank&log$=prottop&blast_rank=4777&RID=96JFA6P2016"",""WP_163183066.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus californiensis],Ornithinibacillus californiensis,98.2,98.2,98%,4e-22,35.80,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047985733.1?report=genbank&log$=prottop&blast_rank=4778&RID=96JFA6P2016"",""WP_047985733.1"")"
N-acetylmuramoyl-L-alanine amidase [Legionella drozanskii],Legionella drozanskii,100,100,98%,4e-22,33.03,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058495331.1?report=genbank&log$=prottop&blast_rank=4779&RID=96JFA6P2016"",""WP_058495331.1"")"
N-acetylmuramoyl-L-alanine amidase [Alteribacillus iranensis],Alteribacillus iranensis,101,101,98%,4e-22,33.91,552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091663259.1?report=genbank&log$=prottop&blast_rank=4780&RID=96JFA6P2016"",""WP_091663259.1"")"
N-acetylmuramoyl-L-alanine amidase [Edaphobacter flagellatus],Edaphobacter flagellatus,101,101,98%,4e-22,29.11,770,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_260706688.1?report=genbank&log$=prottop&blast_rank=4781&RID=96JFA6P2016"",""WP_260706688.1"")"
N-acetylmuramoyl-L-alanine amidase [Aminiphilus circumscriptus],Aminiphilus circumscriptus,101,101,100%,4e-22,31.82,553,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029165587.1?report=genbank&log$=prottop&blast_rank=4782&RID=96JFA6P2016"",""WP_029165587.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerotignum lactatifermentans],Anaerotignum lactatifermentans,97.8,97.8,99%,4e-22,32.60,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193485556.1?report=genbank&log$=prottop&blast_rank=4783&RID=96JFA6P2016"",""WP_193485556.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus mesonae],Neobacillus mesonae,98.2,98.2,98%,4e-22,34.86,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066387758.1?report=genbank&log$=prottop&blast_rank=4784&RID=96JFA6P2016"",""WP_066387758.1"")"
N-acetylmuramoyl-L-alanine amidase [Centipeda periodontii],Centipeda periodontii,99.8,99.8,98%,4e-22,32.24,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245529940.1?report=genbank&log$=prottop&blast_rank=4785&RID=96JFA6P2016"",""WP_245529940.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Terrisporobacter glycolicus],Terrisporobacter glycolicus,97.4,97.4,98%,4e-22,35.26,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018590411.1?report=genbank&log$=prottop&blast_rank=4786&RID=96JFA6P2016"",""WP_018590411.1"")"
SH3 domain-containing protein [Brevibacillus centrosporus],Brevibacillus centrosporus,101,101,99%,4e-22,36.78,610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122959637.1?report=genbank&log$=prottop&blast_rank=4787&RID=96JFA6P2016"",""WP_122959637.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus zhangzhouensis],Bacillus zhangzhouensis,97.8,97.8,98%,4e-22,35.63,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034324185.1?report=genbank&log$=prottop&blast_rank=4788&RID=96JFA6P2016"",""WP_034324185.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudalkalibacillus caeni],Pseudalkalibacillus caeni,101,101,98%,4e-22,33.91,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138123815.1?report=genbank&log$=prottop&blast_rank=4789&RID=96JFA6P2016"",""WP_138123815.1"")"
N-acetylmuramoyl-L-alanine amidase [Tepiditoga spiralis],Tepiditoga spiralis,100,100,88%,4e-22,34.76,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190614818.1?report=genbank&log$=prottop&blast_rank=4790&RID=96JFA6P2016"",""WP_190614818.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus etheri],Paenibacillus etheri,100,100,98%,4e-22,33.91,382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_060625769.1?report=genbank&log$=prottop&blast_rank=4791&RID=96JFA6P2016"",""WP_060625769.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora lutea],Micromonospora lutea,100,100,98%,4e-22,33.89,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203998706.1?report=genbank&log$=prottop&blast_rank=4792&RID=96JFA6P2016"",""WP_203998706.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus aestuarii],Paenibacillus aestuarii,100,100,98%,4e-22,33.69,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_270878463.1?report=genbank&log$=prottop&blast_rank=4793&RID=96JFA6P2016"",""WP_270878463.1"")"
N-acetylmuramoyl-L-alanine amidase [Longicatena],Longicatena,98.2,98.2,99%,4e-22,34.95,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008689279.1?report=genbank&log$=prottop&blast_rank=4794&RID=96JFA6P2016"",""WP_008689279.1"")"
N-acetylmuramoyl-L-alanine amidase [Butyrivibrio crossotus],Butyrivibrio crossotus,97.4,97.4,98%,4e-22,34.05,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005601485.1?report=genbank&log$=prottop&blast_rank=4795&RID=96JFA6P2016"",""WP_005601485.1"")"
N-acetylmuramoyl-L-alanine amidase [Syntrophomonas zehnderi],Syntrophomonas zehnderi,97.4,97.4,98%,4e-22,37.57,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046497691.1?report=genbank&log$=prottop&blast_rank=4796&RID=96JFA6P2016"",""WP_046497691.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Clostridium yunnanense],Clostridium yunnanense,97.4,97.4,98%,4e-22,33.16,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200271845.1?report=genbank&log$=prottop&blast_rank=4797&RID=96JFA6P2016"",""WP_200271845.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Desulfofalx alkaliphila],Desulfofalx alkaliphila,97.8,97.8,99%,4e-22,32.98,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_031516793.1?report=genbank&log$=prottop&blast_rank=4798&RID=96JFA6P2016"",""WP_031516793.1"")"
SH3 domain-containing protein [Bacillaceae],Bacillaceae,101,101,98%,4e-22,32.95,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040207840.1?report=genbank&log$=prottop&blast_rank=4799&RID=96JFA6P2016"",""WP_040207840.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldinitratiruptor microaerophilus],Caldinitratiruptor microaerophilus,100,100,98%,4e-22,34.83,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_264842568.1?report=genbank&log$=prottop&blast_rank=4800&RID=96JFA6P2016"",""WP_264842568.1"")"
N-acetylmuramoyl-L-alanine amidase [Planifilum fulgidum],Planifilum fulgidum,97.8,97.8,98%,4e-22,35.96,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092041253.1?report=genbank&log$=prottop&blast_rank=4801&RID=96JFA6P2016"",""WP_092041253.1"")"
N-acetylmuramoyl-L-alanine amidase [Natranaerobius thermophilus],Natranaerobius thermophilus,100,100,98%,4e-22,33.53,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012448602.1?report=genbank&log$=prottop&blast_rank=4802&RID=96JFA6P2016"",""WP_012448602.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseivirga echinicomitans],Roseivirga echinicomitans,98.2,98.2,98%,4e-22,31.08,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068415528.1?report=genbank&log$=prottop&blast_rank=4803&RID=96JFA6P2016"",""WP_068415528.1"")"
N-acetylmuramoyl-L-alanine amidase [Saccharibacillus deserti],Saccharibacillus deserti,100,100,98%,4e-22,34.48,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172253300.1?report=genbank&log$=prottop&blast_rank=4804&RID=96JFA6P2016"",""WP_172253300.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus hulinensis],Companilactobacillus hulinensis,100,100,98%,4e-22,32.95,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125763227.1?report=genbank&log$=prottop&blast_rank=4805&RID=96JFA6P2016"",""WP_125763227.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus cereus],Bacillus cereus,101,101,99%,4e-22,35.42,535,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089170491.1?report=genbank&log$=prottop&blast_rank=4806&RID=96JFA6P2016"",""WP_089170491.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfoscipio gibsoniae],Desulfoscipio gibsoniae,97.1,97.1,99%,4e-22,36.57,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006524506.1?report=genbank&log$=prottop&blast_rank=4807&RID=96JFA6P2016"",""WP_006524506.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus arenilitoris],Paenibacillus arenilitoris,99.8,99.8,98%,4e-22,33.91,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_190866240.1?report=genbank&log$=prottop&blast_rank=4808&RID=96JFA6P2016"",""WP_190866240.1"")"
N-acetylmuramoyl-L-alanine amidase [Macrococcus caseolyticus],Macrococcus caseolyticus,98.2,98.2,98%,4e-22,32.37,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012657174.1?report=genbank&log$=prottop&blast_rank=4809&RID=96JFA6P2016"",""WP_012657174.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Thermokryptus mobilis],Candidatus Thermokryptus mobilis,99.8,99.8,98%,4e-22,32.63,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_140945742.1?report=genbank&log$=prottop&blast_rank=4810&RID=96JFA6P2016"",""WP_140945742.1"")"
N-acetylmuramoyl-L-alanine amidase [Membranihabitans marinus],Membranihabitans marinus,100,100,98%,4e-22,30.32,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_236970022.1?report=genbank&log$=prottop&blast_rank=4811&RID=96JFA6P2016"",""WP_236970022.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus pantheris],Lacticaseibacillus pantheris,100,100,100%,4e-22,33.14,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054650680.1?report=genbank&log$=prottop&blast_rank=4812&RID=96JFA6P2016"",""WP_054650680.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus renqingensis],Bacillus renqingensis,98.6,98.6,98%,4e-22,35.23,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_233406833.1?report=genbank&log$=prottop&blast_rank=4813&RID=96JFA6P2016"",""WP_233406833.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus kimchii],Oceanobacillus kimchii,98.2,98.2,98%,4e-22,35.43,279,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017797555.1?report=genbank&log$=prottop&blast_rank=4814&RID=96JFA6P2016"",""WP_017797555.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus dabanensis],Halobacillus dabanensis,100,100,86%,4e-22,34.84,455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075037301.1?report=genbank&log$=prottop&blast_rank=4815&RID=96JFA6P2016"",""WP_075037301.1"")"
N-acetylmuramoyl-L-alanine amidase [Salibacterium aidingense],Salibacterium aidingense,100,100,98%,4e-22,36.36,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026703238.1?report=genbank&log$=prottop&blast_rank=4816&RID=96JFA6P2016"",""WP_026703238.1"")"
N-acetylmuramoyl-L-alanine amidase [Anoxybacillus],Anoxybacillus,97.1,97.1,98%,4e-22,34.83,223,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004891527.1?report=genbank&log$=prottop&blast_rank=4817&RID=96JFA6P2016"",""WP_004891527.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Vallitalea guaymasensis],Vallitalea guaymasensis,97.4,97.4,99%,4e-22,32.98,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_113673112.1?report=genbank&log$=prottop&blast_rank=4818&RID=96JFA6P2016"",""WP_113673112.1"")"
N-acetylmuramoyl-L-alanine amidase [Saccharibacillus qingshengii],Saccharibacillus qingshengii,100,100,98%,4e-22,34.48,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172196082.1?report=genbank&log$=prottop&blast_rank=4819&RID=96JFA6P2016"",""WP_172196082.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus],Brevibacillus,97.4,97.4,98%,4e-22,34.10,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047073781.1?report=genbank&log$=prottop&blast_rank=4820&RID=96JFA6P2016"",""WP_047073781.1"")"
N-acetylmuramoyl-L-alanine amidase [Rubritalea squalenifaciens],Rubritalea squalenifaciens,99.0,99.0,99%,4e-22,33.17,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159434855.1?report=genbank&log$=prottop&blast_rank=4821&RID=96JFA6P2016"",""WP_159434855.1"")"
N-acetylmuramoyl-L-alanine amidase [Cloacibacillus evryensis],Cloacibacillus evryensis,100,100,98%,4e-22,34.10,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169732182.1?report=genbank&log$=prottop&blast_rank=4822&RID=96JFA6P2016"",""WP_169732182.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora terminaliae],Micromonospora terminaliae,100,100,98%,4e-22,33.89,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154229254.1?report=genbank&log$=prottop&blast_rank=4823&RID=96JFA6P2016"",""WP_154229254.1"")"
N-acetylmuramoyl-L-alanine amidase [Planktothrix agardhii],Planktothrix agardhii,101,101,99%,4e-22,38.86,660,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_227373478.1?report=genbank&log$=prottop&blast_rank=4824&RID=96JFA6P2016"",""WP_227373478.1"")"
N-acetylmuramoyl-L-alanine amidase [Fructilactobacillus lindneri],Fructilactobacillus lindneri,98.2,98.2,98%,5e-22,30.06,279,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103422785.1?report=genbank&log$=prottop&blast_rank=4825&RID=96JFA6P2016"",""WP_103422785.1"")"
N-acetylmuramoyl-L-alanine amidase [Muricauda aurea],Muricauda aurea,96.7,96.7,99%,5e-22,35.20,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207033958.1?report=genbank&log$=prottop&blast_rank=4826&RID=96JFA6P2016"",""WP_207033958.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus niameyensis],Bacillus niameyensis,97.1,97.1,99%,5e-22,32.57,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084781756.1?report=genbank&log$=prottop&blast_rank=4827&RID=96JFA6P2016"",""WP_084781756.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerocolumna sedimenticola],Anaerocolumna sedimenticola,97.4,97.4,100%,5e-22,33.51,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161836918.1?report=genbank&log$=prottop&blast_rank=4828&RID=96JFA6P2016"",""WP_161836918.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalibacterium subtropicum],Alkalibacterium subtropicum,100,100,96%,5e-22,30.77,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091528211.1?report=genbank&log$=prottop&blast_rank=4829&RID=96JFA6P2016"",""WP_091528211.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus hemerocallicola],Paenibacillus hemerocallicola,100,100,93%,5e-22,34.55,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139604151.1?report=genbank&log$=prottop&blast_rank=4830&RID=96JFA6P2016"",""WP_139604151.1"")"
N-acetylmuramoyl-L-alanine amidase [Apilactobacillus quenuiae],Apilactobacillus quenuiae,98.6,98.6,98%,5e-22,32.37,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105956841.1?report=genbank&log$=prottop&blast_rank=4831&RID=96JFA6P2016"",""WP_105956841.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora zingiberis],Micromonospora zingiberis,100,100,98%,5e-22,34.44,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131307835.1?report=genbank&log$=prottop&blast_rank=4832&RID=96JFA6P2016"",""WP_131307835.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus clarus],Bacillus clarus,99.0,99.0,98%,5e-22,32.96,326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042983533.1?report=genbank&log$=prottop&blast_rank=4833&RID=96JFA6P2016"",""WP_042983533.1"")"
N-acetylmuramoyl-L-alanine amidase [Marininema halotolerans],Marininema halotolerans,97.8,97.8,97%,5e-22,29.71,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091835560.1?report=genbank&log$=prottop&blast_rank=4834&RID=96JFA6P2016"",""WP_091835560.1"")"
N-acetylmuramoyl-L-alanine amidase [Wohlfahrtiimonas chitiniclastica],Wohlfahrtiimonas chitiniclastica,100,100,98%,5e-22,28.11,520,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063455789.1?report=genbank&log$=prottop&blast_rank=4835&RID=96JFA6P2016"",""WP_063455789.1"")"
N-acetylmuramoyl-L-alanine amidase [Halonatronum saccharophilum],Halonatronum saccharophilum,99.8,99.8,99%,5e-22,34.43,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051412072.1?report=genbank&log$=prottop&blast_rank=4836&RID=96JFA6P2016"",""WP_051412072.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus zengguangii],Vagococcus zengguangii,100,100,98%,5e-22,28.90,432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168177384.1?report=genbank&log$=prottop&blast_rank=4837&RID=96JFA6P2016"",""WP_168177384.1"")"
