Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Cylindrospermum stagnale],Cylindrospermum stagnale,84.7,84.7,86%,1e-16,36.97,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015209395.1?report=genbank&log$=prottop&blast_rank=3747&RID=96M6DB4W016"",""WP_015209395.1"")"
N-acetylmuramoyl-L-alanine amidase [Terribacillus halophilus],Terribacillus halophilus,85.1,85.1,99%,1e-16,36.81,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093727313.1?report=genbank&log$=prottop&blast_rank=3748&RID=96M6DB4W016"",""WP_093727313.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermolongibacillus altinsuensis],Thermolongibacillus altinsuensis,85.5,85.5,100%,1e-16,33.33,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132947666.1?report=genbank&log$=prottop&blast_rank=3749&RID=96M6DB4W016"",""WP_132947666.1"")"
N-acetylmuramoyl-L-alanine amidase [Salidesulfovibrio onnuriiensis],Salidesulfovibrio onnuriiensis,85.9,85.9,90%,1e-16,34.18,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187170530.1?report=genbank&log$=prottop&blast_rank=3750&RID=96M6DB4W016"",""WP_187170530.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus puniceus],Deinococcus puniceus,85.9,85.9,100%,1e-16,33.51,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_064013675.1?report=genbank&log$=prottop&blast_rank=3751&RID=96M6DB4W016"",""WP_064013675.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus],Paenibacillus,83.2,83.2,100%,1e-16,31.66,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157319236.1?report=genbank&log$=prottop&blast_rank=3752&RID=96M6DB4W016"",""WP_157319236.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus rekensis],Oceanobacillus rekensis,85.5,85.5,92%,1e-16,38.07,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_087972036.1?report=genbank&log$=prottop&blast_rank=3753&RID=96M6DB4W016"",""WP_087972036.1"")"
N-acetylmuramoyl-L-alanine amidase [Arenibacter aquaticus],Arenibacter aquaticus,82.8,82.8,92%,1e-16,34.62,219,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126162102.1?report=genbank&log$=prottop&blast_rank=3754&RID=96M6DB4W016"",""WP_126162102.1"")"
N-acetylmuramoyl-L-alanine amidase [Jeotgalibaca porci],Jeotgalibaca porci,85.5,85.5,91%,1e-16,34.34,440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166061705.1?report=genbank&log$=prottop&blast_rank=3755&RID=96M6DB4W016"",""WP_166061705.1"")"
N-acetylmuramoyl-L-alanine amidase [Nostoc mirabile],Nostoc mirabile,85.9,85.9,98%,1e-16,35.16,624,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_233718310.1?report=genbank&log$=prottop&blast_rank=3756&RID=96M6DB4W016"",""WP_233718310.1"")"
N-acetylmuramoyl-L-alanine amidase [Hymenobacter glacieicola],Hymenobacter glacieicola,85.9,85.9,100%,1e-16,33.70,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188557040.1?report=genbank&log$=prottop&blast_rank=3757&RID=96M6DB4W016"",""WP_188557040.1"")"
N-acetylmuramoyl-L-alanine amidase [Solibacillus merdavium],Solibacillus merdavium,85.9,85.9,100%,1e-16,34.24,627,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191703591.1?report=genbank&log$=prottop&blast_rank=3758&RID=96M6DB4W016"",""WP_191703591.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseimicrobium gellanilyticum],Roseimicrobium gellanilyticum,85.9,85.9,87%,1e-16,31.46,532,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_113960960.1?report=genbank&log$=prottop&blast_rank=3759&RID=96M6DB4W016"",""WP_113960960.1"")"
N-acetylmuramoyl-L-alanine amidase [Tindallia californiensis],Tindallia californiensis,85.9,85.9,93%,1e-16,34.50,748,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176968246.1?report=genbank&log$=prottop&blast_rank=3760&RID=96M6DB4W016"",""WP_176968246.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulforamulus hydrothermalis],Desulforamulus hydrothermalis,83.6,83.6,98%,1e-16,35.48,246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008413250.1?report=genbank&log$=prottop&blast_rank=3761&RID=96M6DB4W016"",""WP_008413250.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus lemnae],Paenibacillus lemnae,85.9,85.9,100%,1e-16,33.70,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169506756.1?report=genbank&log$=prottop&blast_rank=3762&RID=96M6DB4W016"",""WP_169506756.1"")"
N-acetylmuramoyl-L-alanine amidase [Mesobacillus selenatarsenatis],Mesobacillus selenatarsenatis,85.5,85.5,87%,1e-16,33.33,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052442190.1?report=genbank&log$=prottop&blast_rank=3763&RID=96M6DB4W016"",""WP_052442190.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporomusa acidovorans],Sporomusa acidovorans,82.4,82.4,100%,1e-16,33.51,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093793294.1?report=genbank&log$=prottop&blast_rank=3764&RID=96M6DB4W016"",""WP_093793294.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus metallidurans],Desulfosporosinus metallidurans,84.0,84.0,89%,1e-16,34.30,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207649615.1?report=genbank&log$=prottop&blast_rank=3765&RID=96M6DB4W016"",""WP_207649615.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus mangrovi],Halobacillus mangrovi,85.5,85.5,100%,1e-16,34.95,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085028563.1?report=genbank&log$=prottop&blast_rank=3766&RID=96M6DB4W016"",""WP_085028563.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerosalibacter bizertensis],Anaerosalibacter bizertensis,82.8,82.8,100%,1e-16,34.78,219,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216382871.1?report=genbank&log$=prottop&blast_rank=3767&RID=96M6DB4W016"",""WP_216382871.1"")"
N-acetylmuramoyl-L-alanine amidase [Heliophilum fasciatum],Heliophilum fasciatum,83.6,83.6,100%,1e-16,34.54,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131917798.1?report=genbank&log$=prottop&blast_rank=3768&RID=96M6DB4W016"",""WP_131917798.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus indicireducens],Oceanobacillus indicireducens,85.1,85.1,99%,1e-16,35.52,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188856574.1?report=genbank&log$=prottop&blast_rank=3769&RID=96M6DB4W016"",""WP_188856574.1"")"
N-acetylmuramoyl-L-alanine amidase [Radiobacillus kanasensis],Radiobacillus kanasensis,85.1,85.1,89%,1e-16,32.73,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231093443.1?report=genbank&log$=prottop&blast_rank=3770&RID=96M6DB4W016"",""WP_231093443.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus hemerocallicola],Paenibacillus hemerocallicola,85.5,85.5,87%,1e-16,36.88,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139604151.1?report=genbank&log$=prottop&blast_rank=3771&RID=96M6DB4W016"",""WP_139604151.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus sacheonensis],Paenibacillus sacheonensis,85.1,85.1,87%,1e-16,37.89,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161695367.1?report=genbank&log$=prottop&blast_rank=3772&RID=96M6DB4W016"",""WP_161695367.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus mesophilus],Paenibacillus mesophilus,85.5,85.5,98%,1e-16,31.96,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238402823.1?report=genbank&log$=prottop&blast_rank=3773&RID=96M6DB4W016"",""WP_238402823.1"")"
N-acetylmuramoyl-L-alanine amidase [Pontiella desulfatans],Pontiella desulfatans,84.7,84.7,98%,1e-16,34.50,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136080799.1?report=genbank&log$=prottop&blast_rank=3774&RID=96M6DB4W016"",""WP_136080799.1"")"
N-acetylmuramoyl-L-alanine amidase [Heyndrickxia vini],Heyndrickxia vini,85.9,85.9,100%,1e-16,34.39,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246483983.1?report=genbank&log$=prottop&blast_rank=3775&RID=96M6DB4W016"",""WP_246483983.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus xylanivorans],Paenibacillus xylanivorans,85.5,85.5,87%,1e-16,34.78,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053780742.1?report=genbank&log$=prottop&blast_rank=3776&RID=96M6DB4W016"",""WP_053780742.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerotignum lactatifermentans],Anaerotignum lactatifermentans,83.2,83.2,100%,1e-16,32.46,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243184133.1?report=genbank&log$=prottop&blast_rank=3777&RID=96M6DB4W016"",""WP_243184133.1"")"
SH3 domain-containing protein [Falsibacillus pallidus],Falsibacillus pallidus,85.9,85.9,87%,1e-16,34.38,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114744995.1?report=genbank&log$=prottop&blast_rank=3778&RID=96M6DB4W016"",""WP_114744995.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Desulfotomaculum nigrificans],Desulfotomaculum nigrificans,85.5,85.5,89%,1e-16,37.20,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003542293.1?report=genbank&log$=prottop&blast_rank=3779&RID=96M6DB4W016"",""WP_003542293.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus porcinae],Lacticaseibacillus porcinae,85.5,85.5,96%,1e-16,32.22,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125706783.1?report=genbank&log$=prottop&blast_rank=3780&RID=96M6DB4W016"",""WP_125706783.1"")"
N-acetylmuramoyl-L-alanine amidase [Phytomonospora endophytica],Phytomonospora endophytica,85.1,85.1,92%,1e-16,36.63,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_239122251.1?report=genbank&log$=prottop&blast_rank=3781&RID=96M6DB4W016"",""WP_239122251.1"")"
N-acetylmuramoyl-L-alanine amidase [Metabacillus endolithicus],Metabacillus endolithicus,82.0,82.0,100%,1e-16,33.51,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_247346065.1?report=genbank&log$=prottop&blast_rank=3782&RID=96M6DB4W016"",""WP_247346065.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium scatologenes],Clostridium scatologenes,85.9,157,98%,1e-16,35.98,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046066030.1?report=genbank&log$=prottop&blast_rank=3783&RID=96M6DB4W016"",""WP_046066030.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus lacus],Desulfosporosinus lacus,83.2,83.2,98%,1e-16,28.72,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073026923.1?report=genbank&log$=prottop&blast_rank=3784&RID=96M6DB4W016"",""WP_073026923.1"")"
N-acetylmuramoyl-L-alanine amidase [Myxococcus virescens],Myxococcus virescens,85.9,85.9,100%,1e-16,30.09,616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090494532.1?report=genbank&log$=prottop&blast_rank=3785&RID=96M6DB4W016"",""WP_090494532.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Desmospora activa],Desmospora activa,83.2,83.2,98%,1e-16,31.25,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107728291.1?report=genbank&log$=prottop&blast_rank=3786&RID=96M6DB4W016"",""WP_107728291.1"")"
N-acetylmuramoyl-L-alanine amidase [Eremococcus coleocola],Eremococcus coleocola,84.7,84.7,91%,1e-16,33.88,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040466590.1?report=genbank&log$=prottop&blast_rank=3787&RID=96M6DB4W016"",""WP_040466590.1"")"
SH3 domain-containing protein [Jeotgalibacillus campisalis],Jeotgalibacillus campisalis,85.9,85.9,100%,1e-16,35.52,610,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041059604.1?report=genbank&log$=prottop&blast_rank=3788&RID=96M6DB4W016"",""WP_041059604.1"")"
N-acetylmuramoyl-L-alanine amidase [Catellatospora paridis],Catellatospora paridis,84.7,84.7,91%,1e-16,35.88,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230690154.1?report=genbank&log$=prottop&blast_rank=3789&RID=96M6DB4W016"",""WP_230690154.1"")"
N-acetylmuramoyl-L-alanine amidase [Azospirillum],Azospirillum,85.9,85.9,90%,1e-16,33.33,901,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014197783.1?report=genbank&log$=prottop&blast_rank=3790&RID=96M6DB4W016"",""WP_014197783.1"")"
SH3 domain-containing protein [Sporosarcina globispora],Sporosarcina globispora,85.9,85.9,98%,1e-16,31.49,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082341137.1?report=genbank&log$=prottop&blast_rank=3791&RID=96M6DB4W016"",""WP_082341137.1"")"
N-acetylmuramoyl-L-alanine amidase [Chryseobacterium vaccae],Chryseobacterium vaccae,82.0,82.0,92%,1e-16,33.33,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153395165.1?report=genbank&log$=prottop&blast_rank=3792&RID=96M6DB4W016"",""WP_153395165.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium carboxidivorans],Clostridium carboxidivorans,83.2,83.2,98%,1e-16,33.52,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007063753.1?report=genbank&log$=prottop&blast_rank=3793&RID=96M6DB4W016"",""WP_007063753.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkaliphilus serpentinus],Alkaliphilus serpentinus,85.5,85.5,98%,1e-16,33.15,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151864743.1?report=genbank&log$=prottop&blast_rank=3794&RID=96M6DB4W016"",""WP_151864743.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Lawsonibacter celer],Lawsonibacter celer,85.5,85.5,89%,1e-16,33.33,513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186564265.1?report=genbank&log$=prottop&blast_rank=3795&RID=96M6DB4W016"",""WP_186564265.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium porci],Clostridium porci,83.6,83.6,87%,1e-16,37.42,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154471811.1?report=genbank&log$=prottop&blast_rank=3796&RID=96M6DB4W016"",""WP_154471811.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus timonensis],Oceanobacillus timonensis,85.1,85.1,98%,1e-16,33.70,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_080872225.1?report=genbank&log$=prottop&blast_rank=3797&RID=96M6DB4W016"",""WP_080872225.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium uliginosum],Clostridium uliginosum,85.9,85.9,87%,1e-16,35.20,750,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090091413.1?report=genbank&log$=prottop&blast_rank=3798&RID=96M6DB4W016"",""WP_090091413.1"")"
N-acetylmuramoyl-L-alanine amidase [Robertmurraya kyonggiensis],Robertmurraya kyonggiensis,84.3,84.3,90%,1e-16,35.54,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136833565.1?report=genbank&log$=prottop&blast_rank=3799&RID=96M6DB4W016"",""WP_136833565.1"")"
N-acetylmuramoyl-L-alanine amidase [Psychrobacillus psychrodurans],Psychrobacillus psychrodurans,85.9,85.9,100%,1e-16,33.88,851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_269920545.1?report=genbank&log$=prottop&blast_rank=3800&RID=96M6DB4W016"",""WP_269920545.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus natechei],Virgibacillus natechei,85.5,85.5,91%,1e-16,36.90,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209463883.1?report=genbank&log$=prottop&blast_rank=3801&RID=96M6DB4W016"",""WP_209463883.1"")"
N-acetylmuramoyl-L-alanine amidase [Anoxybacillus voinovskiensis],Anoxybacillus voinovskiensis,84.7,84.7,87%,1e-16,32.50,343,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183183641.1?report=genbank&log$=prottop&blast_rank=3802&RID=96M6DB4W016"",""WP_183183641.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermoactinomyces intermedius],Thermoactinomyces intermedius,82.8,82.8,87%,1e-16,35.80,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_181733086.1?report=genbank&log$=prottop&blast_rank=3803&RID=96M6DB4W016"",""WP_181733086.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus oralis],Paenibacillus oralis,85.5,85.5,100%,1e-16,31.72,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128634039.1?report=genbank&log$=prottop&blast_rank=3804&RID=96M6DB4W016"",""WP_128634039.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerosphaera multitolerans],Anaerosphaera multitolerans,85.5,85.5,87%,1e-16,34.15,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127723789.1?report=genbank&log$=prottop&blast_rank=3805&RID=96M6DB4W016"",""WP_127723789.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus acididurans],Desulfosporosinus acididurans,85.1,85.1,99%,1e-16,33.67,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242847189.1?report=genbank&log$=prottop&blast_rank=3806&RID=96M6DB4W016"",""WP_242847189.1"")"
N-acetylmuramoyl-L-alanine amidase [Kurthia senegalensis],Kurthia senegalensis,83.6,83.6,90%,1e-16,34.86,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_210432972.1?report=genbank&log$=prottop&blast_rank=3807&RID=96M6DB4W016"",""WP_210432972.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus sanguinis],Paenibacillus sanguinis,85.5,85.5,100%,1e-16,31.15,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018751329.1?report=genbank&log$=prottop&blast_rank=3808&RID=96M6DB4W016"",""WP_018751329.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus],Deinococcus,85.9,85.9,100%,1e-16,34.90,647,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013613961.1?report=genbank&log$=prottop&blast_rank=3809&RID=96M6DB4W016"",""WP_013613961.1"")"
N-acetylmuramoyl-L-alanine amidase [Falseniella ignava],Falseniella ignava,85.5,85.5,100%,1e-16,32.24,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101953929.1?report=genbank&log$=prottop&blast_rank=3810&RID=96M6DB4W016"",""WP_101953929.1"")"
N-acetylmuramoyl-L-alanine amidase [Eubacterium coprostanoligenes],Eubacterium coprostanoligenes,82.8,82.8,98%,1e-16,30.89,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078768479.1?report=genbank&log$=prottop&blast_rank=3811&RID=96M6DB4W016"",""WP_078768479.1"")"
N-acetylmuramoyl-L-alanine amidase [Cerasibacillus quisquiliarum],Cerasibacillus quisquiliarum,83.6,83.6,89%,1e-16,35.29,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146935256.1?report=genbank&log$=prottop&blast_rank=3812&RID=96M6DB4W016"",""WP_146935256.1"")"
N-acetylmuramoyl-L-alanine amidase [Aneurinibacillus terranovensis],Aneurinibacillus terranovensis,85.5,85.5,85%,1e-16,34.39,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027416544.1?report=genbank&log$=prottop&blast_rank=3813&RID=96M6DB4W016"",""WP_027416544.1"")"
N-acetylmuramoyl-L-alanine amidase [Micromonospora pallida],Micromonospora pallida,83.2,83.2,92%,1e-16,37.21,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245730415.1?report=genbank&log$=prottop&blast_rank=3814&RID=96M6DB4W016"",""WP_245730415.1"")"
SH3 domain-containing protein [Lysinibacillus antri],Lysinibacillus antri,85.5,85.5,87%,1e-16,35.00,538,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126657229.1?report=genbank&log$=prottop&blast_rank=3815&RID=96M6DB4W016"",""WP_126657229.1"")"
SH3 domain-containing protein [Metabacillus lacus],Metabacillus lacus,85.5,85.5,98%,1e-16,32.60,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154306511.1?report=genbank&log$=prottop&blast_rank=3816&RID=96M6DB4W016"",""WP_154306511.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Natronincola peptidivorans],Natronincola peptidivorans,85.5,85.5,91%,1e-16,33.33,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090439964.1?report=genbank&log$=prottop&blast_rank=3817&RID=96M6DB4W016"",""WP_090439964.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus doumboii],Virgibacillus doumboii,83.2,83.2,100%,2e-16,33.16,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164669596.1?report=genbank&log$=prottop&blast_rank=3818&RID=96M6DB4W016"",""WP_164669596.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus yapensis],Bacillus yapensis,84.3,84.3,90%,2e-16,36.31,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170972255.1?report=genbank&log$=prottop&blast_rank=3819&RID=96M6DB4W016"",""WP_170972255.1"")"
N-acetylmuramoyl-L-alanine amidase [Staphylococcus],Staphylococcus,84.0,84.0,87%,2e-16,35.00,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047131833.1?report=genbank&log$=prottop&blast_rank=3820&RID=96M6DB4W016"",""WP_047131833.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Anaerobacillus alkalilacustris],Anaerobacillus alkalilacustris,83.2,83.2,98%,2e-16,29.08,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071307903.1?report=genbank&log$=prottop&blast_rank=3821&RID=96M6DB4W016"",""WP_071307903.1"")"
SH3 domain-containing protein [Planomicrobium soli],Planomicrobium soli,85.5,85.5,91%,2e-16,37.28,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106533793.1?report=genbank&log$=prottop&blast_rank=3822&RID=96M6DB4W016"",""WP_106533793.1"")"
N-acetylmuramoyl-L-alanine amidase [Myxococcus fulvus],Myxococcus fulvus,85.5,85.5,100%,2e-16,28.70,590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074952894.1?report=genbank&log$=prottop&blast_rank=3823&RID=96M6DB4W016"",""WP_074952894.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus],Paenibacillus,84.0,84.0,89%,2e-16,36.20,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223085906.1?report=genbank&log$=prottop&blast_rank=3824&RID=96M6DB4W016"",""WP_223085906.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus zanthoxyli],Paenibacillus zanthoxyli,82.4,82.4,100%,2e-16,33.15,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025692063.1?report=genbank&log$=prottop&blast_rank=3825&RID=96M6DB4W016"",""WP_025692063.1"")"
M56/M15 family metallopeptidase [Winogradskyella forsetii],Winogradskyella forsetii,85.5,85.5,92%,2e-16,36.00,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179008167.1?report=genbank&log$=prottop&blast_rank=3826&RID=96M6DB4W016"",""WP_179008167.1"")"
N-acetylmuramoyl-L-alanine amidase [Deinococcus peraridilitoris],Deinococcus peraridilitoris,85.1,85.1,90%,2e-16,32.70,396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245557558.1?report=genbank&log$=prottop&blast_rank=3827&RID=96M6DB4W016"",""WP_245557558.1"")"
N-acetylmuramoyl-L-alanine amidase [Stackebrandtia endophytica],Stackebrandtia endophytica,84.7,84.7,91%,2e-16,35.50,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142036736.1?report=genbank&log$=prottop&blast_rank=3828&RID=96M6DB4W016"",""WP_142036736.1"")"
N-acetylmuramoyl-L-alanine amidase [Christensenella intestinihominis],Christensenella intestinihominis,83.6,83.6,99%,2e-16,30.46,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082989635.1?report=genbank&log$=prottop&blast_rank=3829&RID=96M6DB4W016"",""WP_082989635.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus tundrae],Paenibacillus tundrae,84.7,84.7,89%,2e-16,33.73,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_269056258.1?report=genbank&log$=prottop&blast_rank=3830&RID=96M6DB4W016"",""WP_269056258.1"")"
N-acetylmuramoyl-L-alanine amidase [Cytobacillus firmus],Cytobacillus firmus,85.5,85.5,87%,2e-16,36.20,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061791755.1?report=genbank&log$=prottop&blast_rank=3831&RID=96M6DB4W016"",""WP_061791755.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus etheri],Paenibacillus etheri,85.1,85.1,100%,2e-16,34.24,382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_060625769.1?report=genbank&log$=prottop&blast_rank=3832&RID=96M6DB4W016"",""WP_060625769.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus profundus],Oceanobacillus profundus,83.6,83.6,85%,2e-16,35.44,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095310616.1?report=genbank&log$=prottop&blast_rank=3833&RID=96M6DB4W016"",""WP_095310616.1"")"
N-acetylmuramoyl-L-alanine amidase [Enterococcus durans],Enterococcus durans,84.0,84.0,100%,2e-16,30.43,304,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_081135587.1?report=genbank&log$=prottop&blast_rank=3834&RID=96M6DB4W016"",""WP_081135587.1"")"
