taxid,family,genus_species,helix_5_occupancy_30_max,amr_fullname,amr_phylum,amr_family,amr_pathogenicity,amr_gram_status
244830,Sporomusaceae,Anaerospora hongkongensis,3,Anaerospora hongkongensis,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
1233099,Clostridiaceae,Clostridium tunisiense,1,Clostridium moniliforme,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
554312,Paenibacillaceae,Paenibacillus rigui,1,Paenibacillus rigui,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1474,Planococcaceae,Sporosarcina pasteurii,4,Sporosarcina pasteurii,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
2018669,Desulfitobacteriaceae,Desulfosporosinus fructosivorans,3,Desulfosporosinus fructosivorans,Bacillota,Desulfitobacteriaceae,Non-pathogenic,Gram-positive
94869,Clostridiaceae,Clostridium gasigenes,1,Clostridium gasigenes,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
669359,Chroococcaceae,Geminocystis herdmanii,3,Geminocystis herdmanii,Cyanobacteria,Cyanobacteriaceae,Non-pathogenic,Gram-negative
92942,Nostocaceae,Nostoc linckia,3,Nostoc linckia,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
1325358,Paenibacillaceae,Paenibacillus silvae,1,Paenibacillus silvae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2763503,Paenibacillaceae,Paenibacillus terricola,0,Paenibacillus thermophilus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
689904,Tissierellaceae,Tissierella carlieri,7,Tissierella carlieri,Bacillota,Tissierellaceae,Potentially pathogenic,Gram-positive
63737,Nostocaceae,Nostoc punctiforme,3,Nostoc punctiforme,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
520764,Thermosediminibacteraceae,Fervidicola ferrireducens,3,Fervidicola ferrireducens,Bacillota,Thermosediminibacteraceae,Non-pathogenic,Gram-positive
1792311,Oscillospiraceae,Petroclostridium xylanilyticum,4,Petroclostridium xylanilyticum,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
1610737,Oscillatoriaceae,Phormidium tenue,1,Phormidium tenue,Cyanobacteria,Oscillatoriaceae,Non-pathogenic,Gram-negative
1977292,Paenibacillaceae,Paenibacillus xerothermodurans,0,Paenibacillus xerothermodurans,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1232431,Paenibacillaceae,Paenibacillus ihuae,0,Paenibacillus ihuae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
43131,Tissierellaceae,Tissierella praeacuta,1,Tissierella praeacuta,Bacillota,Tissierellaceae,Pathogenic,Gram-positive
1406,Paenibacillaceae,Paenibacillus polymyxa,0,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
1796619,Eubacteriaceae,Irregularibacter muris,3,Irregularibacter muris,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
331517,Oscillatoriaceae,Oscillatoria salina,3,Oscillibacter ruminantium,Bacillota,Oscillospiraceae,Pathogenic,Gram-positive
1435645,Paenibacillaceae,Paenibacillus oenotherae,2,Paenibacillus oenotherae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2499163,Flavobacteriaceae,Muricauda oceanensis,4,Muricauda oceanensis,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
375929,Natranaerobiaceae,Natranaerobius thermophilus,2,Natranaerobius thermophilus,Bacillota,Natranaerobiaceae,Non-pathogenic,Gram-positive
312168,Fam_of_Anaerovirgula,Anaerovirgula multivorans,3,Anaerovirgula multivorans,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
439482,Calotrichaceae,Calothrix rhizosoleniae,2,Erysipelothrix rhusiopathiae,Bacillota,Erysipelotrichaceae,Pathogenic,Gram-positive
54914,Paenibacillaceae,Brevibacillus parabrevis,1,Brevibacillus parabrevis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1743143,Bacillaceae,Bacillus wudalianchiensis,4,Bacillus wudalianchiensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
1716543,Clostridiaceae,Clostridium thermarum,2,Clostridium thermarum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1763540,Paenibacillaceae,Saccharibacillus qingshengii,1,Saccharibacillus qingshengii,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
36842,Clostridiaceae,Maledivibacter halophilus,3,Maledivibacter halophilus,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
516965,Paenibacillaceae,Paenibacillus aestuarii,1,Paenibacillus aestuarii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
331517,Oscillatoriaceae,Oscillatoria salina,0,Oscillibacter ruminantium,Bacillota,Oscillospiraceae,Pathogenic,Gram-positive
1173032,Chamaesiphonaceae,Chamaesiphon minutus,0,Chamaesiphon minutus,Cyanobacteria,Chamaesiphonaceae,Non-pathogenic,Gram-negative
1347903,Bacillaceae,Lederbergia wuyishanensis,3,Lederbergia wuyishanensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1469647,Paenibacillaceae,Paenibacillus ferrarius,1,Paenibacillus ferrarius,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1123004,Sporomusaceae,Propionispora vibrioides,3,Propionispora vibrioides,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
1197127,Paenibacillaceae,Paenibacillus alba,1,Paenibacillus alvei,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
114090,Lactobacillaceae,Pediococcus inopinatus,2,Pediococcus inopinatus,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
298596,Planococcaceae,Sporosarcina ureilytica,3,Sporosarcina ureilytica,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
2907343,Gloeobacteraceae,Gloeobacter morelensis,1,Achromobacter marplatensis,Pseudomonadota,Alcaligenaceae,Pathogenic,Gram-negative
1424294,Clostridiaceae,Geosporobacter ferrireducens,1,Geosporobacter ferrireducens,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
208479,Lachnospiraceae,Enterocloster bolteae,3,Enterocloster bolteae,Bacillota,Lachnospiraceae,Pathogenic,Gram-positive
1639034,Paenibacillaceae,Paenibacillus cymbidii,0,Paenibacillus cymbidii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
885475,Bacillaceae,Salipaludibacillus neizhouensis,4,Salipaludibacillus neizhouensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
340071,Criblamydiaceae,Criblamydia sequanensis,9,Criblamydia sequanensis,Chlamydiota,Criblamydiaceae,Non-pathogenic,Gram-negative
1406,Paenibacillaceae,Paenibacillus polymyxa,0,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
36849,Clostridiaceae,Oxobacter pfennigii,2,Oxobacter pfennigii,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
1761453,Flavobacteriaceae,Euzebyella marina,4,Euzebyella marina,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
442528,Sporolactobacillaceae,Scopulibacillus darangshiensis,4,Scopulibacillus darangshiensis,Bacillota,Sporolactobacillaceae,Non-pathogenic,Gram-positive
33072,Gloeobacteraceae,Gloeobacter violaceus,1,Gloeobacter violaceus,Cyanobacteria,Gloeobacteraceae,Non-pathogenic,Gram-negative
224012,Nostocaceae,Nostoc piscinale,3,Nostoc piscinale,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
79880,Bacillaceae,Alkalihalobacillus clausii,4,Alkalihalobacillus clausii,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
2772457,Sporomusaceae,Pelorhabdus rhamnosifermentans,1,Pelorhabdus rhamnosifermentans,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2045207,Bacillaceae,Salipaludibacillus keqinensis,5,Salipaludibacillus keqinensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1502,Clostridiaceae,Clostridium perfringens,1,Clostridium perfringens,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
1644114,Paenibacillaceae,Brevibacillus migulae,0,Brevibacillus migulae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2565925,Paenibacillaceae,Cohnella fermenti,0,Cohnella fermenti,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
254410,Bacillaceae,Alteribacter aurantiacus,1,Alteribacter aurantiacus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2507160,Eubacteriales/1-174 Family XIII. Incertae Sedis,Aminipila luticellarii,6,Aminipila luticellarii,Bacillota,,Non-pathogenic,Gram-positive
175306,Bacillaceae,Lentibacillus salicampi,4,Lentibacillus salicampi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
938406,Calotrichaceae,Calothrix brevissima,2,Calothrix brevissima,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
200989,Bacillaceae,Alkalicoccus saliphilus,8,Alkalicoccus saliphilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1629550,Clostridiaceae,Paraclostridium benzoelyticum,2,Paraclostridium benzoelyticum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
84407,Bacillaceae,Virgibacillus proomii,5,Virgibacillus proomii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1494,Clostridiaceae,Clostridium cochlearium,2,Clostridium cochlearium,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1301100,Peptostreptococcaceae,Clostridium dakarense,5,Clostridium aldenense,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
2681470,Chlamydiaceae,Chlamydiifrater volucris,10,Chlamydiifrater volucris,Chlamydiota,Chlamydiaceae,Non-pathogenic,Gram-negative
46240,Paenibacillaceae,Paenibacillus apiarius,1,Paenibacillus apiarius,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1349415,Streptococcaceae,Streptococcus loxodontisalivarius,8,Streptococcus loxodontisalivarius,Bacillota,Streptococcaceae,Potentially pathogenic,Gram-positive
1564,Peptococcaceae,Desulforamulus ruminis,2,Desulforamulus ruminis,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
456330,Thermoanaerobacteraceae,Caldanaerobius fijiensis,0,Caldanaerobius fijiensis,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
73919,Clostridiales/1-180 Family XVII. Incertae Sedis,Thermaerobacter marianensis,8,Thermaerobacter marianensis,Bacillota,Syntrophomonadaceae,Non-pathogenic,Gram-positive
33987,Fam_Bacillales/1-182 Family XII. Incertae Sedis,Exiguobacterium aurantiacum,3,Exiguobacterium aurantiacum,Bacillota,Bacillaceae,Pathogenic,Gram-positive
1503961,Bacillaceae,Evansella caseinilytica,2,Evansella caseinilytica,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
85874,Thermoanaerobacteraceae,Thermacetogenium phaeum,4,Thermacetogenium phaeum,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
1610730,Fam_Oscillatoriales/1-181 incertae sedis,Microseira wollei,3,Microseira wollei,Cyanobacteria,Oscillatoriaceae,Non-pathogenic,Gram-negative
1689269,Paenibacillaceae,Gorillibacterium timonense,0,Gorillibacterium timonense,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
1416614,Gloeobacteraceae,Gloeobacter kilaueensis,1,Gloeobacter kilaueensis,Cyanobacteria,Gloeobacteraceae,Non-pathogenic,Gram-negative
1702242,Thermoanaerobacteraceae,Thermoanaerobacterium butyriciformans,4,Thermoanaerobacterium butyriciformans,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
29358,Peptostreptococcaceae,Paeniclostridium ghonii,4,Paeniclostridium ghonii,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
301953,Thermoanaerobacterales/1-181 Family III. Incertae Sedis,Caldicellulosiruptor acetigenus,2,Caldicellulosiruptor acetigenus,Bacillota,Syntrophomonadaceae,Non-pathogenic,Gram-positive
94137,Bacillaceae,Filobacillus milosensis,3,Filobacillus milosensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1501239,Bacillaceae,Peribacillus huizhouensis,3,Peribacillus huizhouensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1371,Bacillaceae,Marinococcus halophilus,3,Marinococcus halophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1237094,Bacillaceae,Alkalicoccus luteus,5,Alkalicoccus luteus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
570947,Bacillaceae,Salimicrobium flavidum,3,Salimicrobium flavidum,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
450362,Paenibacillaceae,Paenibacillus contaminans,1,Paenibacillus contaminans,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
182264,Desulfallaceae,Sporotomaculum syntrophicum,2,Sporotomaculum syntrophicum,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
698769,Bacillaceae,Virgibacillus alimentarius,4,Virgibacillus alimentarius,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
861532,Paenibacillaceae,Ammoniphilus resinae,4,Ammoniphilus resinae,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
1803190,Paenibacillaceae,Paenibacillus sambharensis,1,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
79880,Bacillaceae,Alkalihalobacillus clausii,0,Alkalihalobacillus clausii,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
29341,Clostridiaceae,Clostridium argentinense,3,Clostridium argentinense,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
42838,Thermoanaerobacteraceae,Ammonifex degensii,2,Ammonifex degensii,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
1702242,Thermoanaerobacteraceae,Thermoanaerobacterium butyriciformans,2,Thermoanaerobacterium butyriciformans,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
1323375,Fam_Halanaerobiales/1-179 incertae sedis,Anoxybacter fermentans,3,Anoxybacter fermentans,Bacillota,,Non-pathogenic,Gram-positive
1636719,Bacillaceae,Psychrobacillus lasiicapitis,3,Psychrobacillus lasiicapitis,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
1243664,Bacillaceae,Bacillus massiliigorillae,4,Bacillus thuringiensis thuringiensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
1521621,Nostocaceae,Nostoc parmelioides,1,Nostoc parmelioides,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
2316383,Tepidanaerobacteraceae,Biomaibacter acetigenes,2,Biomaibacter acetigenes,Bacillota,Tepidanaerobacteraceae,Non-pathogenic,Gram-positive
2583377,Paenibacillaceae,Saccharibacillus brassicae,1,Saccharibacillus brassicae,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
3026433,Paenibacillaceae,Paenibacillus marchantiae,1,Paenibacillus macerans,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
2941334,Bacillaceae,Neobacillus muris,8,Streptobacillus moniliformis,Fusobacteriota,Leptotrichiaceae,Pathogenic,Gram-negative
318464,Clostridiaceae,Clostridium sulfidigenes,0,Clostridium sulfidigenes,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
86170,Syntrophomonadaceae,Syntrophothermus lipocalidus,3,Syntrophothermus lipocalidus,Bacillota,Syntrophomonadaceae,Non-pathogenic,Gram-positive
1482730,Clostridiaceae,Alkaliphilus hydrothermalis,1,Alkaliphilus hydrothermalis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
1071718,Bacillaceae,Bacillus mesophilum,2,Bacillus galactophilus,Bacillota,Bacillaceae,Pathogenic,Gram-positive
2374,Sporomusaceae,Acetonema longum,3,Acetonema longum,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2880968,Bacillaceae,Pseudoneobacillus rhizosphaerae,3,Pseudoneobacillus rhizosphaerae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2041023,Paenibacillaceae,Paenibacillus albidus,0,Paenibacillus albidus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
86666,Bacillaceae,Salimicrobium halophilum,3,Salimicrobium halophilum,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1712516,Paenibacillaceae,Paenibacillus baekrokdamisoli,1,Paenibacillus baekrokdamisoli,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1297424,Oscillospiraceae,Anaerobacterium chartisolvens,0,Anaerobacterium chartisolvens,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
1844116,Paenibacillaceae,Brevibacillus dissolubilis,2,Brevibacillus dissolubilis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1349432,Paenibacillaceae,Paenibacillus helianthi,1,Paenibacillus helianthi,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2377,Sporomusaceae,Sporomusa termitida,1,Sporomusa termitida,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2873927,Paenibacillaceae,Paenibacillus caui,0,Paenibacillus caui,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
439482,Calotrichaceae,Calothrix rhizosoleniae,0,Erysipelothrix rhusiopathiae,Bacillota,Erysipelotrichaceae,Pathogenic,Gram-positive
47679,Sporomusaceae,Sporomusa sphaeroides,0,Sporomusa sphaeroides,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2980026,Bacillaceae,Fervidibacillus albus,3,Lactiplantibacillus plantarum argentoratensis,Bacillota,Lactobacillaceae,Pathogenic,Gram-positive
227138,Peptostreptococcaceae,Tepidibacter formicigenes,4,Tepidibacter formicigenes,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
1851429,Christensenellaceae,Christensenella intestinihominis,4,Christensenella intestinihominis,Bacillota,Christensenellaceae,Potentially pathogenic,Gram-positive
1632684,Bacillaceae,Bacillus piscicola,1,Bacillus piscicola,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
2720018,Dethiosulfovibrionaceae,Dethiosulfovibrio faecalis,0,Dethiosulfovibrio faecalis,Synergistota,Synergistaceae,Non-pathogenic,Gram-negative
2545753,Paenibacillaceae,Paenibacillus luteus,1,Paenibacillus luteus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
175696,Clostridiales/1-180 Family XVII. Incertae Sedis,Thermaerobacter subterraneus,3,Thermaerobacter subterraneus,Bacillota,Syntrophomonadaceae,Non-pathogenic,Gram-positive
214905,Peptostreptococcaceae,Tepidibacter thalassicus,2,Tepidibacter thalassicus,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
266892,Bacillaceae,Salibacterium qingdaonense,1,Salibacterium qingdaonense,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2483811,Planococcaceae,Filibacter tadaridae,6,Filibacter tadaridae,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
2785297,Planococcaceae,Savagea serpentis,1,Savagea serpentis,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
1085406,Aphanizomenonaceae,Anabaenopsis circularis,3,Anabaenopsis circularis,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
42838,Thermoanaerobacteraceae,Ammonifex degensii,2,Ammonifex degensii,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
1581411,Verrucomicrobiaceae,Luteolibacter arcticus,1,Luteolibacter arcticus,Verrucomicrobiota,Verrucomicrobiaceae,Non-pathogenic,Gram-negative
245160,Bacillaceae,Fictibacillus macauensis,3,Fictibacillus macauensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
400776,Paenibacillaceae,Cohnella panacarvi,0,Cohnella panacarvi,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
41431,Aphanothecaceae,Rippkaea orientalis,0,Rippkaea orientalis,Cyanobacteria,Microcystaceae,Non-pathogenic,Gram-negative
2028341,Hapalosiphonaceae,Aetokthonos hydrillicola,5,Aetokthonos hydrillicola,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
380084,Sporomusaceae,Pelosinus propionicus,3,Pelosinus propionicus,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2203724,Lactobacillaceae,Oenococcus sicerae,2,Oenococcus sicerae,Bacillota,Leuconostocaceae,Non-pathogenic,Gram-positive
246795,Nostocaceae,Nostoc cycadae,3,Enterobacter cloacae cloacae,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
2578118,Flavobacteriaceae,Maribacter algarum,3,Maribacter algarum,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
53342,Clostridiaceae,Caloramator proteoclasticus,1,Caloramator proteoclasticus,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
1517,Thermoanaerobacteraceae,Thermoanaerobacterium thermosaccharolyticum,4,Thermoanaerobacterium thermosaccharolyticum,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
1033740,Planococcaceae,Kurthia senegalensis,5,Kurthia senegalensis,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
2972488,Paenibacillaceae,Paenibacillus radicibacter,0,Paenibacillus thiaminolyticus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
930129,Bacillaceae,Alteribacillus bidgolensis,3,Alteribacillus bidgolensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
56107,Nostocaceae,Cylindrospermum stagnale,3,Cylindrospermum stagnale,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
56110,Oscillatoriaceae,Oscillatoria acuminata,0,Oscillatoria acuminata,Cyanobacteria,Oscillatoriaceae,Non-pathogenic,Gram-negative
2728853,Bacillaceae,Bacillus fonticola,4,Bacteroides denticola,Bacteroidota,Bacteroidaceae,Pathogenic,Gram-negative
2374,Sporomusaceae,Acetonema longum,3,Acetonema longum,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
1178778,Flavobacteriaceae,Maribacter cobaltidurans,4,Maribacter cobaltidurans,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
1562651,Streptococcaceae,Streptococcus cuniculipharyngis,8,Streptococcus cuniculipharyngis,Bacillota,Streptococcaceae,Potentially pathogenic,Gram-positive
2726185,Paenibacillaceae,Paenibacillus albicereus,2,Paenibacillus macerans,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
59512,Microcoleaceae,Planktothrix rubescens,0,Planktothrix rubescens,Cyanobacteria,Microcoleaceae,Non-pathogenic,Gram-negative
433644,Intrasporangiaceae,Pedococcus bigeumensis,7,Pedococcus bigeumensis,Actinomycetota,Intrasporangiaceae,Non-pathogenic,Gram-positive
2859516,Chroococcaceae,Gloeocapsopsis dulcis,3,Gloeocapsopsis dulcis,Cyanobacteria,Chroococcidiopsidaceae,Non-pathogenic,Gram-negative
416001,Nodosilineaceae,Nodosilinea nodulosa,0,Nodosilinea nodulosa,Cyanobacteria,Phormidesmiaceae,Non-pathogenic,Gram-negative
2763503,Paenibacillaceae,Paenibacillus terricola,0,Paenibacillus thermophilus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
1629550,Clostridiaceae,Paraclostridium benzoelyticum,1,Paraclostridium benzoelyticum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
682956,Paenibacillaceae,Paenibacillus jilunlii,1,Paenibacillus jilunlii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
414771,Paenibacillaceae,Paenibacillus donghaensis,0,Paenibacillus donghaensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1572857,Paenibacillaceae,Fontibacillus solani,0,Fontibacillus solani,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
1004304,Chitinophagaceae,Hydrotalea sandarakina,4,Hydrotalea sandarakina,Bacteroidota,Chitinophagaceae,Non-pathogenic,Gram-negative
99594,Thermohalobacteraceae,Thermohalobacter berrensis,3,Thermohalobacter berrensis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
443926,Microcoleaceae,Planktothrix mougeotii,0,Planktothrix mougeotii,Cyanobacteria,Microcoleaceae,Non-pathogenic,Gram-negative
182455,Alicyclobacillaceae,Alicyclobacillus acidiphilus,4,Alicyclobacillus acidiphilus,Bacillota,Alicyclobacillaceae,Potentially pathogenic,Gram-positive
79881,Bacillaceae,Shouchella gibsonii,0,Shouchella gibsonii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1002,Bernardetiaceae,Hugenholtzia roseola,3,Hugenholtzia roseola,Bacteroidota,Bernardetiaceae,Non-pathogenic,Gram-negative
1482731,Clostridiaceae,Alkaliphilus serpentinus,4,Alkaliphilus serpentinus,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
2496265,Carnobacteriaceae,Jeotgalibaca ciconiae,11,Jeotgalibaca ciconiae,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
859144,Bacillaceae,Cytobacillus gottheilii,2,Cytobacillus gottheilii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2674991,Paenibacillaceae,Cohnella candidum,1,Cohnella candidum,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
984208,Aphanizomenonaceae,Sphaerospermopsis torques-reginae,0,Sphaerospermopsis torques-reginae,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
1450204,Paenibacillaceae,Paenibacillus lupini,2,Paenibacillus lupini,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1503961,Bacillaceae,Evansella caseinilytica,3,Evansella caseinilytica,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
632773,Bacillaceae,Salisediminibacterium beveridgei,8,Salisediminibacterium beveridgei,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
444093,Thermoanaerobacteraceae,Ammonifex thiophilus,3,Ammonifex thiophilus,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
2941334,Bacillaceae,Neobacillus muris,5,Streptobacillus moniliformis,Fusobacteriota,Leptotrichiaceae,Pathogenic,Gram-negative
1768003,Paenibacillaceae,Paenibacillus pinistramenti,1,Paenibacillus thiaminolyticus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
1472755,Nostocaceae,Nostoc edaphicum,3,Nostoc edaphicum,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
1667239,Bacillaceae,Alkalicoccus halolimnae,1,Alkalicoccus halolimnae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2934315,Lachnospiraceae,Anaeropeptidivorans aminofermentans,6,(unknown name),(unknown phylum),(unknown family),Unknown,NA
1482730,Clostridiaceae,Alkaliphilus hydrothermalis,3,Alkaliphilus hydrothermalis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
380174,Paenibacillaceae,Cohnella laeviribosi,0,Cohnella laeviribosi,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
1173085,Paenibacillaceae,Paenibacillus profundus,1,Paenibacillus profundus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
48256,Oscillospiraceae,Ruminiclostridium hungatei,3,Ruminiclostridium hungatei,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
883812,Bacillaceae,Parageobacillus galactosidasius,3,Parageobacillus galactosidasius,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
160799,Paenibacillaceae,Paenibacillus borealis,0,Paenibacillus borealis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
624147,Paenibacillaceae,Paenibacillus tianmuensis,1,Paenibacillus tianmuensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
