taxid,family,genus_species,helix_5_occupancy_75_max,amr_fullname,amr_phylum,amr_family,amr_pathogenicity,amr_gram_status
>1371,Bacillaceae,Marinococcus halophilus,16,Marinococcus halophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>307521,Bacillaceae,Gracilibacillus boraciitolerans,21,Gracilibacillus boraciitolerans,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1639034,Paenibacillaceae,Paenibacillus cymbidii,14,Paenibacillus cymbidii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>659243,Bacillaceae,Bacillus siamensis,18,Bacillus siamensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>869555,Paenibacillaceae,Paenibacillus aceris,14,Paenibacillus aceris,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2036016,Bacillaceae,Niallia endozanthoxylica,20,Niallia endozanthoxylica,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>2697035,Paenibacillaceae,Paenibacillus glycinis,14,Paenibacillus glycinis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1406,Paenibacillaceae,Paenibacillus polymyxa,15,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>343517,Paenibacillaceae,Paenibacillus barengoltzii,14,Paenibacillus barengoltzii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1406,Paenibacillaceae,Paenibacillus polymyxa,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>2886916,Hyellaceae,Waterburya agarophytonicola,13,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>42422,Halobacteroidaceae,Halobacteroides halobius,17,Halobacteroides halobius,Bacillota,Halobacteroidaceae,Non-pathogenic,Gram-positive
>1174501,Paenibacillaceae,Paenibacillus typhae,14,Paenibacillus typhae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1406,Paenibacillaceae,Paenibacillus polymyxa,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1850370,Paenibacillaceae,Paenibacillus apii,14,Paenibacillus apii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>200904,Bacillaceae,Paraliobacillus ryukyuensis,14,Paraliobacillus ryukyuensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>268407,Paenibacillaceae,Paenibacillus wynnii,14,Paenibacillus wynnii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1333845,Paenibacillaceae,Paenibacillus sophorae,14,Paenibacillus sophorae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2785297,Planococcaceae,Savagea serpentis,20,Savagea serpentis,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>1406,Paenibacillaceae,Paenibacillus polymyxa,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>361277,Bacillaceae,Terribacillus saccharophilus,17,Terribacillus saccharophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1705561,Paenibacillaceae,Paenibacillus xylanivorans,14,Paenibacillus xylanivorans,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1406,Paenibacillaceae,Paenibacillus polymyxa,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1582259,Tissierellaceae,Gudongella oleilytica,22,Gudongella oleilytica,Bacillota,Tissierellaceae,Non-pathogenic,Gram-positive
>528187,Paenibacillaceae,Paenibacillus tundrae,14,Paenibacillus tundrae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2707005,Paenibacillaceae,Paenibacillus lutimineralis,14,Paenibacillus lutimineralis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1407,Bacillaceae,Peribacillus psychrosaccharolyticus,15,Peribacillus psychrosaccharolyticus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>77777,Bacillaceae,Robertmurraya siralis,21,Robertmurraya siralis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1983721,Bacillaceae,Metabacillus lacus,20,Metabacillus lacus,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>1868793,Carnobacteriaceae,Jeotgalibaca porci,14,Jeotgalibaca porci,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
>78350,Desulfotomaculaceae,Pelotomaculum schinkii,25,Pelotomaculum schinkii,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
>2547395,Paenibacillaceae,Paenibacillus piri,14,Paenibacillus piri,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1406,Paenibacillaceae,Paenibacillus polymyxa,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1406,Paenibacillaceae,Paenibacillus polymyxa,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>44251,Paenibacillaceae,Paenibacillus durus,14,Paenibacillus durus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>118246,Planococcaceae,Ureibacillus terrenus,20,Ureibacillus terrenus,Bacillota,Caryophanaceae,Potentially pathogenic,Gram-positive
>2744309,Paenibacillaceae,Paenibacillus agri,14,Paenibacillus agri,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>45497,Tepidimicrobiaceae,Schnuerera ultunensis,22,Schnuerera ultunensis,Bacillota,Tissierellaceae,Non-pathogenic,Gram-positive
>1340531,Paenibacillaceae,Paenibacillus abyssi,14,Paenibacillus abyssi,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>645887,Eubacteriaceae,Alkalibaculum bacchi,17,Alkalibaculum bacchi,Bacillota,Eubacteriaceae,Non-pathogenic,Gram-positive
>33978,Planococcaceae,Caryophanon tenue,14,Caryophanon tenue,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>169760,Paenibacillaceae,Paenibacillus stellifer,15,Paenibacillus stellifer,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2666075,Paenibacillaceae,Paenibacillus monticola,14,Paenibacillus monticola,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2974039,Oscillatoriaceae,Phormidium yuhuli,13,Paeniclostridium sordellii,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
>225906,Paenibacillaceae,Paenibacillus sanguinis,14,Paenibacillus sanguinis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2654977,Paenibacillaceae,Paenibacillus phytorum,14,Paenibacillus phytorum,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1356243,Paenibacillaceae,Paenibacillus oceanisediminis,14,Paenibacillus oceanisediminis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1619309,Paenibacillaceae,Paenibacillus herberti,15,Paenibacillus macerans,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>528191,Paenibacillaceae,Paenibacillus xylanexedens,14,Paenibacillus xylanexedens,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>640331,Lactobacillaceae,Fructilactobacillus florum,15,Fructilactobacillus florum,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>1714016,Bacillaceae,Domibacillus iocasae,21,Domibacillus iocasae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2937794,Paenibacillaceae,Paenibacillus mellifer,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>2833583,Bacillaceae,Lederbergia citrisecunda,20,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>2698,Heliobacteriaceae,Heliobacterium chlorum,15,Heliobacterium chlorum,Bacillota,Heliobacteriaceae,Non-pathogenic,Gram-positive
>1355755,Paenibacillaceae,Paenibacillus eucommiae,14,Paenibacillus eucommiae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>459527,Paenibacillaceae,Saccharibacillus kuerlensis,15,Saccharibacillus kuerlensis,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
>1281767,Bacillaceae,Tepidibacillus fermentans,14,Tepidibacillus fermentans,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2493111,Lactobacillaceae,Lacticaseibacillus hulanensis,15,Lacticaseibacillus hulanensis,Bacillota,Lactobacillaceae,Potentially pathogenic,Gram-positive
>53346,Enterococcaceae,Enterococcus mundtii,14,Enterococcus mundtii,Bacillota,Enterococcaceae,Pathogenic,Gram-positive
>1430331,Bacillaceae,Geobacillus icigianus,20,Geobacillus icigianus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>195088,Bacillaceae,Halobacillus karajensis,19,Halobacillus karajensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2937794,Paenibacillaceae,Paenibacillus mellifer,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>512399,Paenibacillaceae,Paenibacillus pectinilyticus,14,Paenibacillus pectinilyticus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>480071,Bacillaceae,Virgibacillus siamensis,15,Virgibacillus siamensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>3034837,Bacillaceae,Neobacillus terrae,20,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>28064,Heliobacteriaceae,Heliobacterium mobile,15,Heliobacterium mobile,Bacillota,Heliobacteriaceae,Non-pathogenic,Gram-positive
>2837202,Peptococcaceae,Phosphitispora fastidiosa,16,Phosphitispora fastidiosa,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
>343517,Paenibacillaceae,Paenibacillus barengoltzii,14,Paenibacillus barengoltzii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1147159,Bacillaceae,Ornithinibacillus scapharcae,19,Ornithinibacillus scapharcae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1567107,Paenibacillaceae,Paenibacillus wulumuqiensis,14,Paenibacillus wulumuqiensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2686091,Bacillaceae,Virgibacillus ihumii,15,Corynebacterium ihumii,Actinomycetota,Corynebacteriaceae,Pathogenic,Gram-positive
>1229154,Paenibacillaceae,Paenibacillus doosanensis,15,Paenibacillus doosanensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>33954,Clostridiaceae,Clostridium magnum,20,Clostridium magnum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
>2654979,Paenibacillaceae,Paenibacillus germinis,14,Paenibacillus germinis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1667239,Bacillaceae,Alkalicoccus halolimnae,19,Alkalicoccus halolimnae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>44251,Paenibacillaceae,Paenibacillus durus,14,Paenibacillus durus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1462996,Paenibacillaceae,Paenibacillus yonginensis,14,Paenibacillus yonginensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1629,Lactobacillaceae,Weissella viridescens,16,Weissella viridescens,Bacillota,Leuconostocaceae,Potentially pathogenic,Gram-positive
>336988,Lactobacillaceae,Oenococcus kitaharae,14,Oenococcus kitaharae,Bacillota,Leuconostocaceae,Non-pathogenic,Gram-positive
>369399,Paenibacillaceae,Paenibacillus zanthoxyli,15,Paenibacillus zanthoxyli,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>263476,Planococcaceae,Viridibacillus arenosi,14,Viridibacillus arenosi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>29369,Clostridiaceae,Clostridium sardiniense,16,Clostridium sardiniense,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
>307580,Paenibacillaceae,Paenibacillus woosongensis,14,Paenibacillus woosongensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>427926,Syntrophomonadaceae,Dethiobacter alkaliphilus,20,Dethiobacter alkaliphilus,Bacillota,Syntrophomonadaceae,Non-pathogenic,Gram-positive
>32046,Synechococcaceae,Synechococcus elongatus,14,Synechococcus elongatus,Cyanobacteriota,Synechococcaceae,Non-pathogenic,Gram-negative
>1215031,Bacillaceae,Neobacillus thermocopriae,20,Neobacillus thermocopriae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>684063,Paenibacillaceae,Paenibacillus algorifonticola,14,Paenibacillus algorifonticola,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>44250,Paenibacillaceae,Paenibacillus alvei,14,Paenibacillus alvei,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>2689078,Paenibacillaceae,Paenibacillus turpanensis,14,Paenibacillus turpanensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>44252,Paenibacillaceae,Paenibacillus macerans,14,Paenibacillus macerans,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>416012,Paenibacillaceae,Paenibacillus tarimensis,15,Paenibacillus tarimensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>263475,Planococcaceae,Viridibacillus arvi,14,Viridibacillus arvi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2490856,Paenibacillaceae,Paenibacillus oralis,14,Paenibacillus macerans,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1548597,Bacillaceae,Anaerobacillus alkaliphilus,18,Anaerobacillus alkaliphilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1472,Paenibacillaceae,Paenibacillus pabuli,14,Paenibacillus pabuli,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1720296,Paenibacillaceae,Paenibacillus rubinfantis,14,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>384933,Bacillaceae,Salibacterium aidingense,18,Salibacterium aidingense,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1820010,Paenibacillaceae,Paenibacillus aceti,14,Paenibacillus aceti,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2878389,Bacillaceae,Fictibacillus marinisediminis,14,Paenibacillus marinisediminis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>665099,Bacillaceae,Cytobacillus oceanisediminis,19,Cytobacillus oceanisediminis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>427072,Bacillaceae,Alkalicoccus chagannorensis,19,Alkalicoccus chagannorensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1338368,Paenibacillaceae,Paenibacillus lentus,14,Paenibacillus lentus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2487276,Bacillaceae,Bacillus cabrialesii,18,Bacillus cabrialesii,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>1122915,Paenibacillaceae,Paenibacillus alginolyticus,14,Paenibacillus alginolyticus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2699460,Bacillaceae,Neobacillus sedimentimangrovi,20,Neobacillus sedimentimangrovi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1387557,Thermoanaerobacterales/1-181 Family III. Incertae Sedis,Caldicellulosiruptor danielii,16,Caldicellulosiruptor danielii,Bacillota,Syntrophomonadaceae,Non-pathogenic,Gram-positive
>136093,Aerococcaceae,Globicatella sulfidifaciens,14,Globicatella sulfidifaciens,Bacillota,Aerococcaceae,Potentially pathogenic,Gram-positive
>375175,Lactobacillaceae,Loigolactobacillus backii,15,Loigolactobacillus backii,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>1816681,Paenibacillaceae,Paenibacillus tuaregi,14,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1423,Bacillaceae,Bacillus subtilis,18,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>2796470,Paenibacillaceae,Brevibacillus composti,14,Brevibacillus composti,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2798301,Planococcaceae,Viridibacillus soli,14,Lysinibacillus sphaericus,Bacillota,Caryophanaceae,Pathogenic,Gram-positive
>1176648,Planococcaceae,Planomicrobium soli,18,Planomicrobium soli,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>2705290,Paenibacillaceae,Saccharibacillus alkalitolerans,14,Saccharibacillus alkalitolerans,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
>272917,Planococcaceae,Planococcus chinensis,20,Planococcus chinensis,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>2606219,Paenibacillaceae,Paenibacillus silvestris,14,Paenibacillus silvestris,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>539262,Paenibacillaceae,Paenibacillus hunanensis,14,Paenibacillus hunanensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2772299,Paenibacillaceae,Paenibacillus arenilitoris,14,Paenibacillus thiaminolyticus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1610730,Fam_Oscillatoriales/1-173 incertae sedis,Microseira wollei,13,Microseira wollei,Cyanobacteria,Oscillatoriaceae,Non-pathogenic,Gram-negative
>717605,Paenibacillaceae,Thermobacillus composti,15,Thermobacillus composti,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
>2082395,Planococcaceae,Jeotgalibacillus proteolyticus,20,Jeotgalibacillus proteolyticus,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>2546360,Aphanothecaceae,Crocosphaera subtropica,13,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>1406,Paenibacillaceae,Paenibacillus polymyxa,15,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>937928,Bacillaceae,Oceanobacillus damuensis,21,Oceanobacillus damuensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>76633,Paenibacillaceae,Thermobacillus xylanilyticus,14,Thermobacillus xylanilyticus,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
>1423,Bacillaceae,Bacillus subtilis,18,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>517424,Bacillaceae,Salsuginibacillus halophilus,18,Salsuginibacillus halophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1962290,Leptolyngbyaceae,Leptolyngbya ohadii,14,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>1873425,Paenibacillaceae,Paenibacillus tritici,14,Paenibacillus tritici,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1705561,Paenibacillaceae,Paenibacillus xylanivorans,15,Paenibacillus xylanivorans,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1714016,Bacillaceae,Domibacillus iocasae,20,Domibacillus iocasae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>595692,Verrucomicrobiaceae,Haloferula luteola,14,Haloferula luteola,Verrucomicrobiota,Verrucomicrobiaceae,Non-pathogenic,Gram-negative
>483913,Bacillaceae,Bacillus inaquosorum,18,Bacillus inaquosorum,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>39777,Veillonellaceae,Veillonella atypica,16,Veillonella atypica,Bacillota,Veillonellaceae,Pathogenic,Gram-negative
>2803787,Bacillaceae,Caldalkalibacillus salinus,14,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>263511,Aphanothecaceae,Crocosphaera watsonii,13,Campylobacter hyointestinalis lawsonii,Pseudomonadota,Campylobacteraceae,Pathogenic,Gram-negative
>1720296,Paenibacillaceae,Paenibacillus rubinfantis,16,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1505,Peptostreptococcaceae,Paeniclostridium sordellii,14,Paeniclostridium sordellii,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
>2045207,Bacillaceae,Salipaludibacillus keqinensis,18,Salipaludibacillus keqinensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>581036,Bacillaceae,Anoxybacillus vitaminiphilus,20,Anoxybacillus vitaminiphilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2548455,Clostridiaceae,Clostridium cuniculi,17,Clostridium cuniculi,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
>390806,Clostridiaceae,Geosporobacter subterraneus,18,Geosporobacter subterraneus,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>3020863,Paenibacillaceae,Paenibacillus agilis,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1405396,Chlamydiaceae,Chlamydia ibidis,23,Chlamydia abortus,Chlamydiota,Chlamydiaceae,Pathogenic,Gram-negative
>1567107,Paenibacillaceae,Paenibacillus wulumuqiensis,15,Paenibacillus wulumuqiensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1776391,Peptostreptococcaceae,Romboutsia timonensis,18,Romboutsia timonensis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>2608683,Paenibacillaceae,Paenibacillus tepidiphilus,14,Paenibacillus tepidiphilus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>126569,Paenibacillaceae,Paenibacillus glycanilyticus,15,Paenibacillus glycanilyticus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1456,Bacillaceae,Bacillus benzoevorans,21,Bacillus benzoevorans,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>1325360,Paenibacillaceae,Paenibacillus segetis,14,Paenibacillus segetis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>372463,Bacillaceae,Oceanobacillus profundus,14,Oceanobacillus profundus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1982969,Hyellaceae,Hyella patelloides,13,Hyella patelloides,Cyanobacteria,Xenococcaceae,Non-pathogenic,Gram-negative
>1898651,Desulfocucumaceae,Desulfocucumis palustris,16,Desulfocucumis palustris,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
>1229154,Paenibacillaceae,Paenibacillus doosanensis,14,Paenibacillus doosanensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1209493,Prochlorotrichaceae,Halomicronema hongdechloris,14,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>274593,Paenibacillaceae,Paenibacillus phyllosphaerae,14,Paenibacillus phyllosphaerae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>768710,Desulfitobacteriaceae,Desulfosporosinus youngiae,19,Desulfosporosinus youngiae,Bacillota,Desulfitobacteriaceae,Non-pathogenic,Gram-positive
>1340531,Paenibacillaceae,Paenibacillus abyssi,14,Paenibacillus abyssi,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>162209,Paenibacillaceae,Paenibacillus naphthalenovorans,14,Paenibacillus naphthalenovorans,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1243663,Paenibacillaceae,Paenibacillus camerounensis,14,Paenibacillus camerounensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2704463,Paenibacillaceae,Paenibacillus rhizovicinus,15,Paenibacillus thiaminolyticus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1338368,Paenibacillaceae,Paenibacillus lentus,14,Paenibacillus lentus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2064643,Microcoleaceae,Oxynema aestuarii,13,Oxynema aestuarii,Cyanobacteria,Oscillatoriaceae,Non-pathogenic,Gram-negative
>1323375,Fam_Halanaerobiales/1-161 incertae sedis,Anoxybacter fermentans,16,Anoxybacter fermentans,Bacillota,,Non-pathogenic,Gram-positive
>669462,Paenibacillaceae,Paenibacillus pinihumi,15,Paenibacillus pinihumi,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2576071,Verrucomicrobiaceae,Phragmitibacter flavus,14,Phragmitibacter flavus,Verrucomicrobiota,Verrucomicrobiaceae,Non-pathogenic,Gram-negative
>562959,Paenibacillaceae,Paenibacillus cellulositrophicus,15,Paenibacillus cellulositrophicus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>153151,Bacillaceae,Parageobacillus toebii,20,Parageobacillus toebii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1610737,Oscillatoriaceae,Phormidium tenue,13,Phormidium tenue,Cyanobacteria,Oscillatoriaceae,Non-pathogenic,Gram-negative
>1482731,Clostridiaceae,Alkaliphilus serpentinus,22,Alkaliphilus serpentinus,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>1472,Paenibacillaceae,Paenibacillus pabuli,14,Paenibacillus pabuli,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1476024,Paenibacillaceae,Paenibacillus vini,14,Paenibacillus vini,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1873425,Paenibacillaceae,Paenibacillus tritici,14,Paenibacillus tritici,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>46223,Thermoactinomycetaceae,Thermoflavimicrobium dichotomicum,16,Thermoflavimicrobium dichotomicum,Bacillota,Thermoactinomycetaceae,Non-pathogenic,Gram-positive
>1134413,Bacillaceae,Halalkalibacterium ligniniphilum,19,Halalkalibacterium ligniniphilum,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>630520,Paenibacillaceae,Paenibacillus prosopidis,15,Paenibacillus prosopidis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1454,Bacillaceae,Schinkia azotoformans,20,Schinkia azotoformans,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1960589,Bacillaceae,Halalkalibacter urbisdiaboli,19,Halalkalibacter urbisdiaboli,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>2562294,Tissierellaceae,Soehngenia longivitae,22,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>2419772,Lactobacillaceae,Apilactobacillus bombintestini,14,Apilactobacillus bombintestini,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>1737426,Paenibacillaceae,Paenibacillus senegalimassiliensis,14,Paenibacillus massiliensis massiliensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>253703,Paenibacillaceae,Paenibacillus antarcticus,14,Paenibacillus antarcticus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1406,Paenibacillaceae,Paenibacillus polymyxa,14,Paenibacillus polymyxa,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1323375,Fam_Halanaerobiales/1-180 incertae sedis,Anoxybacter fermentans,17,Anoxybacter fermentans,Bacillota,,Non-pathogenic,Gram-positive
>389348,Parachlamydiaceae,Candidatus Protochlamydia naegleriophila,22,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>1178515,Paenibacillaceae,Paenibacillus swuensis,15,Paenibacillus swuensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1761012,Peptococcaceae,Candidatus Formimonas warabiya,16,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>266892,Bacillaceae,Salibacterium qingdaonense,18,Salibacterium qingdaonense,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>114628,Clostridiaceae,Alkaliphilus transvaalensis,22,Alkaliphilus transvaalensis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>2654975,Paenibacillaceae,Paenibacillus plantarum,14,Paenibacillus plantarum,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1837343,Paenibacillaceae,Paenibacillus qinlingensis,14,Paenibacillus qinlingensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2291674,Bacillaceae,Metabacillus iocasae,20,Metabacillus iocasae,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
