Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Thermobacillus composti],Thermobacillus composti,103,103,98%,3e-23,36.47,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015254673.1?report=genbank&log$=prottop&blast_rank=4051&RID=96K09JBT016"",""WP_015254673.1"")"
SH3 domain-containing protein [Fictibacillus barbaricus],Fictibacillus barbaricus,104,104,99%,3e-23,36.47,532,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188403058.1?report=genbank&log$=prottop&blast_rank=4052&RID=96K09JBT016"",""WP_188403058.1"")"
N-acetylmuramoyl-L-alanine amidase [Massilia polaris],Massilia polaris,103,103,98%,3e-23,32.87,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169464816.1?report=genbank&log$=prottop&blast_rank=4053&RID=96K09JBT016"",""WP_169464816.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus indicus],Domibacillus indicus,103,103,99%,3e-23,33.52,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231584180.1?report=genbank&log$=prottop&blast_rank=4054&RID=96K09JBT016"",""WP_231584180.1"")"
N-acetylmuramoyl-L-alanine amidase [Herbaspirillum],Herbaspirillum,103,103,98%,3e-23,33.95,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088754656.1?report=genbank&log$=prottop&blast_rank=4055&RID=96K09JBT016"",""WP_088754656.1"")"
stage II sporulation protein D [Thermotalea metallivorans],Thermotalea metallivorans,103,103,100%,3e-23,35.63,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068555626.1?report=genbank&log$=prottop&blast_rank=4056&RID=96K09JBT016"",""WP_068555626.1"")"
N-acetylmuramoyl-L-alanine amidase [Comamonas odontotermitis],Comamonas odontotermitis,104,104,98%,3e-23,32.29,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_224152715.1?report=genbank&log$=prottop&blast_rank=4057&RID=96K09JBT016"",""WP_224152715.1"")"
N-acetylmuramoyl-L-alanine amidase [Herbaspirillum hiltneri],Herbaspirillum hiltneri,103,103,100%,3e-23,33.18,448,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053196067.1?report=genbank&log$=prottop&blast_rank=4058&RID=96K09JBT016"",""WP_053196067.1"")"
N-acetylmuramoyl-L-alanine amidase [Salimicrobium halophilum],Salimicrobium halophilum,102,102,98%,3e-23,32.74,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093193720.1?report=genbank&log$=prottop&blast_rank=4059&RID=96K09JBT016"",""WP_093193720.1"")"
N-acetylmuramoyl-L-alanine amidase [Spartinivicinus ruber],Spartinivicinus ruber,103,103,98%,3e-23,31.05,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163831746.1?report=genbank&log$=prottop&blast_rank=4060&RID=96K09JBT016"",""WP_163831746.1"")"
N-acetylmuramoyl-L-alanine amidase [Jeotgalibacillus terrae],Jeotgalibacillus terrae,103,103,98%,3e-23,33.73,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204728968.1?report=genbank&log$=prottop&blast_rank=4061&RID=96K09JBT016"",""WP_204728968.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerocolumna cellulosilytica],Anaerocolumna cellulosilytica,100,100,100%,3e-23,32.98,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184094339.1?report=genbank&log$=prottop&blast_rank=4062&RID=96K09JBT016"",""WP_184094339.1"")"
N-acetylmuramoyl-L-alanine amidase [Andreprevotia lacus],Andreprevotia lacus,103,103,98%,3e-23,32.41,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084090545.1?report=genbank&log$=prottop&blast_rank=4063&RID=96K09JBT016"",""WP_084090545.1"")"
N-acetylmuramoyl-L-alanine amidase [Aquibacillus halophilus],Aquibacillus halophilus,104,104,98%,3e-23,33.68,940,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170287523.1?report=genbank&log$=prottop&blast_rank=4064&RID=96K09JBT016"",""WP_170287523.1"")"
N-acetylmuramoyl-L-alanine amidase [Maledivibacter halophilus],Maledivibacter halophilus,100,100,99%,3e-23,36.81,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079488668.1?report=genbank&log$=prottop&blast_rank=4065&RID=96K09JBT016"",""WP_079488668.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudoclostridium thermosuccinogenes],Pseudoclostridium thermosuccinogenes,100,100,99%,3e-23,35.52,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103079880.1?report=genbank&log$=prottop&blast_rank=4066&RID=96K09JBT016"",""WP_103079880.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseateles aquatilis],Roseateles aquatilis,103,103,100%,3e-23,32.88,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088383980.1?report=genbank&log$=prottop&blast_rank=4067&RID=96K09JBT016"",""WP_088383980.1"")"
N-acetylmuramoyl-L-alanine amidase [Ammonifex degensii],Ammonifex degensii,102,102,98%,3e-23,35.26,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015738506.1?report=genbank&log$=prottop&blast_rank=4068&RID=96K09JBT016"",""WP_015738506.1"")"
N-acetylmuramoyl-L-alanine amidase [Ruminiclostridium herbifermentans],Ruminiclostridium herbifermentans,104,104,100%,3e-23,34.27,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244648358.1?report=genbank&log$=prottop&blast_rank=4069&RID=96K09JBT016"",""WP_244648358.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus suantsaiihabitans],Levilactobacillus suantsaiihabitans,101,101,100%,3e-23,35.84,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135368044.1?report=genbank&log$=prottop&blast_rank=4070&RID=96K09JBT016"",""WP_135368044.1"")"
N-acetylmuramoyl-L-alanine amidase [Methyloversatilis universalis],Methyloversatilis universalis,103,103,98%,3e-23,33.80,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008064468.1?report=genbank&log$=prottop&blast_rank=4071&RID=96K09JBT016"",""WP_008064468.1"")"
SH3 domain-containing protein [Peribacillus deserti],Peribacillus deserti,104,104,98%,3e-23,34.50,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204540278.1?report=genbank&log$=prottop&blast_rank=4072&RID=96K09JBT016"",""WP_204540278.1"")"
N-acetylmuramoyl-L-alanine amidase [Litchfieldia salsa],Litchfieldia salsa,104,104,98%,3e-23,33.33,728,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090856306.1?report=genbank&log$=prottop&blast_rank=4073&RID=96K09JBT016"",""WP_090856306.1"")"
N-acetylmuramoyl-L-alanine amidase [Herbaspirillum camelliae],Herbaspirillum camelliae,103,103,98%,3e-23,33.95,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075257047.1?report=genbank&log$=prottop&blast_rank=4074&RID=96K09JBT016"",""WP_075257047.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus epiphyticus],Domibacillus epiphyticus,103,103,99%,3e-23,34.81,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_076768207.1?report=genbank&log$=prottop&blast_rank=4075&RID=96K09JBT016"",""WP_076768207.1"")"
N-acetylmuramoyl-L-alanine amidase [Melaminivora suipulveris],Melaminivora suipulveris,103,103,100%,3e-23,32.88,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106684570.1?report=genbank&log$=prottop&blast_rank=4076&RID=96K09JBT016"",""WP_106684570.1"")"
SH3 domain-containing protein [Cytobacillus firmus],Cytobacillus firmus,104,104,100%,3e-23,32.95,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235831075.1?report=genbank&log$=prottop&blast_rank=4077&RID=96K09JBT016"",""WP_235831075.1"")"
N-acetylmuramoyl-L-alanine amidase [Evansella caseinilytica],Evansella caseinilytica,100,100,91%,3e-23,38.65,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090892174.1?report=genbank&log$=prottop&blast_rank=4078&RID=96K09JBT016"",""WP_090892174.1"")"
N-acetylmuramoyl-L-alanine amidase [Dyella choica],Dyella choica,103,103,98%,3e-23,32.87,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126682911.1?report=genbank&log$=prottop&blast_rank=4079&RID=96K09JBT016"",""WP_126682911.1"")"
N-acetylmuramoyl-L-alanine amidase [Herbaspirillum seropedicae],Herbaspirillum seropedicae,103,103,98%,3e-23,33.95,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139970044.1?report=genbank&log$=prottop&blast_rank=4080&RID=96K09JBT016"",""WP_139970044.1"")"
N-acetylmuramoyl-L-alanine amidase [Methylomusa anaerophila],Methylomusa anaerophila,100,100,99%,3e-23,35.75,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126309559.1?report=genbank&log$=prottop&blast_rank=4081&RID=96K09JBT016"",""WP_126309559.1"")"
N-acetylmuramoyl-L-alanine amidase [Salisediminibacterium beveridgei],Salisediminibacterium beveridgei,103,103,98%,3e-23,35.84,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069363908.1?report=genbank&log$=prottop&blast_rank=4082&RID=96K09JBT016"",""WP_069363908.1"")"
N-acetylmuramoyl-L-alanine amidase [Polaromonas vacuolata],Polaromonas vacuolata,103,103,98%,3e-23,35.35,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168923701.1?report=genbank&log$=prottop&blast_rank=4083&RID=96K09JBT016"",""WP_168923701.1"")"
N-acetylmuramoyl-L-alanine amidase [Carnobacterium iners],Carnobacterium iners,103,103,98%,3e-23,34.32,440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085560003.1?report=genbank&log$=prottop&blast_rank=4084&RID=96K09JBT016"",""WP_085560003.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium amylolyticum],Clostridium amylolyticum,102,102,100%,3e-23,35.52,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073008722.1?report=genbank&log$=prottop&blast_rank=4085&RID=96K09JBT016"",""WP_073008722.1"")"
N-acetylmuramoyl-L-alanine amidase [Melghiribacillus thermohalophilus],Melghiribacillus thermohalophilus,103,103,98%,3e-23,32.54,501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165902031.1?report=genbank&log$=prottop&blast_rank=4086&RID=96K09JBT016"",""WP_165902031.1"")"
N-acetylmuramoyl-L-alanine amidase [Pelosinus],Pelosinus,100,100,99%,3e-23,35.75,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007936668.1?report=genbank&log$=prottop&blast_rank=4087&RID=96K09JBT016"",""WP_007936668.1"")"
N-acetylmuramoyl-L-alanine amidase [Trichococcus paludicola],Trichococcus paludicola,103,103,100%,3e-23,33.92,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234402564.1?report=genbank&log$=prottop&blast_rank=4088&RID=96K09JBT016"",""WP_234402564.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus halodurans],Salinicoccus halodurans,100,100,98%,3e-23,32.14,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046790083.1?report=genbank&log$=prottop&blast_rank=4089&RID=96K09JBT016"",""WP_046790083.1"")"
N-acetylmuramoyl-L-alanine amidase [Larsenimonas salina],Larsenimonas salina,103,103,98%,3e-23,32.27,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251926218.1?report=genbank&log$=prottop&blast_rank=4090&RID=96K09JBT016"",""WP_251926218.1"")"
N-acetylmuramoyl-L-alanine amidase AmiB [Jinshanibacter zhutongyuii],Jinshanibacter zhutongyuii,104,104,98%,3e-23,31.36,586,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130590211.1?report=genbank&log$=prottop&blast_rank=4091&RID=96K09JBT016"",""WP_130590211.1"")"
N-acetylmuramoyl-L-alanine amidase [Romboutsia lituseburensis],Romboutsia lituseburensis,104,104,98%,3e-23,35.67,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092724264.1?report=genbank&log$=prottop&blast_rank=4092&RID=96K09JBT016"",""WP_092724264.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaeromonas frigoriresistens],Anaeromonas frigoriresistens,103,103,100%,3e-23,32.76,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203364958.1?report=genbank&log$=prottop&blast_rank=4093&RID=96K09JBT016"",""WP_203364958.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerostipes faecalis],Anaerostipes faecalis,100,100,98%,3e-23,29.12,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216697007.1?report=genbank&log$=prottop&blast_rank=4094&RID=96K09JBT016"",""WP_216697007.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus pini],Paenibacillus pini,103,103,98%,3e-23,36.09,524,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242403849.1?report=genbank&log$=prottop&blast_rank=4095&RID=96K09JBT016"",""WP_242403849.1"")"
N-acetylmuramoyl-L-alanine amidase [Cupriavidus],Cupriavidus,103,103,98%,3e-23,35.35,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011296772.1?report=genbank&log$=prottop&blast_rank=4096&RID=96K09JBT016"",""WP_011296772.1"")"
N-acetylmuramoyl-L-alanine amidase [Robertmurraya kyonggiensis],Robertmurraya kyonggiensis,104,104,100%,3e-23,32.54,698,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136831473.1?report=genbank&log$=prottop&blast_rank=4097&RID=96K09JBT016"",""WP_136831473.1"")"
N-acetylmuramoyl-L-alanine amidase [Viridibacillus soli],Viridibacillus soli,100,100,100%,3e-23,34.29,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200747564.1?report=genbank&log$=prottop&blast_rank=4098&RID=96K09JBT016"",""WP_200747564.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfofundulus thermosubterraneus],Desulfofundulus thermosubterraneus,104,104,100%,3e-23,38.12,602,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072870005.1?report=genbank&log$=prottop&blast_rank=4099&RID=96K09JBT016"",""WP_072870005.1"")"
N-acetylmuramoyl-L-alanine amidase [Lysinibacillus yapensis],Lysinibacillus yapensis,104,104,98%,3e-23,35.43,566,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_118875383.1?report=genbank&log$=prottop&blast_rank=4100&RID=96K09JBT016"",""WP_118875383.1"")"
N-acetylmuramoyl-L-alanine amidase [Cupriavidus numazuensis],Cupriavidus numazuensis,103,103,98%,3e-23,35.35,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211954566.1?report=genbank&log$=prottop&blast_rank=4101&RID=96K09JBT016"",""WP_211954566.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinibacillus kushneri],Salinibacillus kushneri,102,102,99%,3e-23,32.35,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093135348.1?report=genbank&log$=prottop&blast_rank=4102&RID=96K09JBT016"",""WP_093135348.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfitobacterium dehalogenans],Desulfitobacterium dehalogenans,103,103,98%,3e-23,35.48,536,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014793741.1?report=genbank&log$=prottop&blast_rank=4103&RID=96K09JBT016"",""WP_014793741.1"")"
N-acetylmuramoyl-L-alanine amidase [Ignatzschineria larvae],Ignatzschineria larvae,103,103,98%,3e-23,32.87,537,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051396251.1?report=genbank&log$=prottop&blast_rank=4104&RID=96K09JBT016"",""WP_051396251.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus bubulae],Vagococcus bubulae,103,103,99%,3e-23,33.53,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125956827.1?report=genbank&log$=prottop&blast_rank=4105&RID=96K09JBT016"",""WP_125956827.1"")"
N-acetylmuramoyl-L-alanine amidase [Megasphaera micronuciformis],Megasphaera micronuciformis,102,102,100%,3e-23,36.81,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040773980.1?report=genbank&log$=prottop&blast_rank=4106&RID=96K09JBT016"",""WP_040773980.1"")"
N-acetylmuramoyl-L-alanine amidase [Blautia liquoris],Blautia liquoris,100,100,100%,3e-23,32.43,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_193736485.1?report=genbank&log$=prottop&blast_rank=4107&RID=96K09JBT016"",""WP_193736485.1"")"
N-acetylmuramoyl-L-alanine amidase [Limnochorda pilosa],Limnochorda pilosa,100,100,98%,3e-23,34.41,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068138517.1?report=genbank&log$=prottop&blast_rank=4108&RID=96K09JBT016"",""WP_068138517.1"")"
N-acetylmuramoyl-L-alanine amidase [Massilia alkalitolerans],Massilia alkalitolerans,103,103,98%,3e-23,33.80,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051306551.1?report=genbank&log$=prottop&blast_rank=4109&RID=96K09JBT016"",""WP_051306551.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinomonas balearica],Marinomonas balearica,103,103,100%,3e-23,32.57,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133503228.1?report=genbank&log$=prottop&blast_rank=4110&RID=96K09JBT016"",""WP_133503228.1"")"
N-acetylmuramoyl-L-alanine amidase [Flavobacterium macrobrachii],Flavobacterium macrobrachii,99.4,99.4,96%,3e-23,34.71,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187658047.1?report=genbank&log$=prottop&blast_rank=4111&RID=96K09JBT016"",""WP_187658047.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Desulfotruncus arcticus],Desulfotruncus arcticus,100,100,100%,3e-23,31.02,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092472481.1?report=genbank&log$=prottop&blast_rank=4112&RID=96K09JBT016"",""WP_092472481.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Pantoea conspicua],Pantoea conspicua,101,101,99%,3e-23,34.10,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094121181.1?report=genbank&log$=prottop&blast_rank=4113&RID=96K09JBT016"",""WP_094121181.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus epiphyticus],Domibacillus epiphyticus,103,103,98%,3e-23,39.05,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_076764214.1?report=genbank&log$=prottop&blast_rank=4114&RID=96K09JBT016"",""WP_076764214.1"")"
N-acetylmuramoyl-L-alanine amidase [Lapidilactobacillus dextrinicus],Lapidilactobacillus dextrinicus,103,103,98%,3e-23,35.88,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225733053.1?report=genbank&log$=prottop&blast_rank=4115&RID=96K09JBT016"",""WP_225733053.1"")"
N-acetylmuramoyl-L-alanine amidase [Salegentibacter],Salegentibacter,102,102,100%,3e-23,32.27,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075326880.1?report=genbank&log$=prottop&blast_rank=4116&RID=96K09JBT016"",""WP_075326880.1"")"
N-acetylmuramoyl-L-alanine amidase [Ramlibacter monticola],Ramlibacter monticola,103,103,98%,3e-23,33.79,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_201673692.1?report=genbank&log$=prottop&blast_rank=4117&RID=96K09JBT016"",""WP_201673692.1"")"
SH3 domain-containing protein [Bacillus cabrialesii],Bacillus cabrialesii,103,103,100%,3e-23,34.88,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129508070.1?report=genbank&log$=prottop&blast_rank=4118&RID=96K09JBT016"",""WP_129508070.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus cymbidii],Paenibacillus cymbidii,100,100,86%,3e-23,38.93,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135557130.1?report=genbank&log$=prottop&blast_rank=4119&RID=96K09JBT016"",""WP_135557130.1"")"
N-acetylmuramoyl-L-alanine amidase [Marinilabilia rubra],Marinilabilia rubra,102,102,98%,3e-23,34.09,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232526571.1?report=genbank&log$=prottop&blast_rank=4120&RID=96K09JBT016"",""WP_232526571.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfitobacterium chlororespirans],Desulfitobacterium chlororespirans,103,103,98%,3e-23,35.48,541,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072773107.1?report=genbank&log$=prottop&blast_rank=4121&RID=96K09JBT016"",""WP_072773107.1"")"
N-acetylmuramoyl-L-alanine amidase [Ligilactobacillus araffinosus],Ligilactobacillus araffinosus,101,101,98%,4e-23,34.30,297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057906991.1?report=genbank&log$=prottop&blast_rank=4122&RID=96K09JBT016"",""WP_057906991.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentibacillus amyloliquefaciens],Lentibacillus amyloliquefaciens,101,101,100%,4e-23,34.88,299,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068446655.1?report=genbank&log$=prottop&blast_rank=4123&RID=96K09JBT016"",""WP_068446655.1"")"
SH3 domain-containing protein [Bacillus],Bacillus,103,103,100%,4e-23,35.47,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106020185.1?report=genbank&log$=prottop&blast_rank=4124&RID=96K09JBT016"",""WP_106020185.1"")"
N-acetylmuramoyl-L-alanine amidase [Microvirga pakistanensis],Microvirga pakistanensis,103,103,97%,4e-23,34.43,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134495680.1?report=genbank&log$=prottop&blast_rank=4125&RID=96K09JBT016"",""WP_134495680.1"")"
N-acetylmuramoyl-L-alanine amidase [Calidifontibacillus oryziterrae],Calidifontibacillus oryziterrae,104,104,96%,4e-23,31.76,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017756467.1?report=genbank&log$=prottop&blast_rank=4126&RID=96K09JBT016"",""WP_017756467.1"")"
N-acetylmuramoyl-L-alanine amidase AmiB [Tenebrionibacter/Tenebrionicola group],Tenebrionibacter/Tenebrionicola group,103,103,98%,4e-23,32.13,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238714201.1?report=genbank&log$=prottop&blast_rank=4127&RID=96K09JBT016"",""WP_238714201.1"")"
N-acetylmuramoyl-L-alanine amidase [Siminovitchia acidinfaciens],Siminovitchia acidinfaciens,103,103,98%,4e-23,36.93,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126050659.1?report=genbank&log$=prottop&blast_rank=4128&RID=96K09JBT016"",""WP_126050659.1"")"
N-acetylmuramoyl-L-alanine amidase [Rasiella rasia],Rasiella rasia,99.4,99.4,97%,4e-23,35.23,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164679339.1?report=genbank&log$=prottop&blast_rank=4129&RID=96K09JBT016"",""WP_164679339.1"")"
N-acetylmuramoyl-L-alanine amidase [Tepidibacter thalassicus],Tepidibacter thalassicus,103,103,100%,4e-23,32.95,432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072725357.1?report=genbank&log$=prottop&blast_rank=4130&RID=96K09JBT016"",""WP_072725357.1"")"
N-acetylmuramoyl-L-alanine amidase [Cupriavidus laharis],Cupriavidus laharis,103,103,98%,4e-23,35.35,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_224077831.1?report=genbank&log$=prottop&blast_rank=4131&RID=96K09JBT016"",""WP_224077831.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus hamazuiensis],Paenibacillus hamazuiensis,101,101,98%,4e-23,38.24,304,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248926182.1?report=genbank&log$=prottop&blast_rank=4132&RID=96K09JBT016"",""WP_248926182.1"")"
N-acetylmuramoyl-L-alanine amidase [Simplicispira metamorpha],Simplicispira metamorpha,103,103,100%,4e-23,34.07,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_119011780.1?report=genbank&log$=prottop&blast_rank=4133&RID=96K09JBT016"",""WP_119011780.1"")"
SH3 domain-containing protein [Cytobacillus depressus],Cytobacillus depressus,104,104,100%,4e-23,35.67,598,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151533418.1?report=genbank&log$=prottop&blast_rank=4134&RID=96K09JBT016"",""WP_151533418.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermoactinomyces],Thermoactinomyces,99.8,99.8,100%,4e-23,37.99,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062843037.1?report=genbank&log$=prottop&blast_rank=4135&RID=96K09JBT016"",""WP_062843037.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus kokaensis],Neobacillus kokaensis,102,102,100%,4e-23,34.50,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191269689.1?report=genbank&log$=prottop&blast_rank=4136&RID=96K09JBT016"",""WP_191269689.1"")"
N-acetylmuramoyl-L-alanine amidase [Aromatoleum buckelii],Aromatoleum buckelii,103,103,98%,4e-23,33.64,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169198773.1?report=genbank&log$=prottop&blast_rank=4137&RID=96K09JBT016"",""WP_169198773.1"")"
N-acetylmuramoyl-L-alanine amidase [Lysinibacillus],Lysinibacillus,100,100,98%,4e-23,31.98,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004233756.1?report=genbank&log$=prottop&blast_rank=4138&RID=96K09JBT016"",""WP_004233756.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus paeoniae],Paenibacillus paeoniae,103,103,98%,4e-23,36.84,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165861209.1?report=genbank&log$=prottop&blast_rank=4139&RID=96K09JBT016"",""WP_165861209.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus glycinis],Paenibacillus glycinis,103,103,98%,4e-23,36.47,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161745258.1?report=genbank&log$=prottop&blast_rank=4140&RID=96K09JBT016"",""WP_161745258.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus shirakamiensis],Paenibacillus shirakamiensis,103,103,98%,4e-23,36.09,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209859041.1?report=genbank&log$=prottop&blast_rank=4141&RID=96K09JBT016"",""WP_209859041.1"")"
